stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
medieval_food_swahili_coconut_like_fish_cake	Medieval	Prepared	Fish	cake	a Swahili coast fish cake	Pounded fish, aromatic coastal richness, and grain form a crisp court-and-market cake.	Sweet marine flesh meets nutty creaminess, spice, and a browned crust.	fish	Rich	Cooked	Good	300	22	EraSpecific
medieval_food_swahili_date_rice_sweet	Medieval	Prepared	Sweet	sweet	a Swahili date-rice sweet	Imported dates and rice are pressed with fragrant spice into a medieval coastal celebration sweet.	Caramel fruit, soft grain, and aromatic warmth taste richly maritime.	rice	Rich	Cooked	VeryGood	300	24	EraSpecific
medieval_food_west_african_honey_bean_cake	Medieval	Prepared	Pulse	cake	a honeyed bean feast cake	Pounded beans are enriched with honey and fried into a costly sweet-savoury medieval feast cake.	Earthy pulse and crisp fat balance floral sweetness and salt.	food	Rich	Cooked	Good	260	19	EraSpecific
medieval_food_west_african_leaf_wrapped_grain_pudding	Medieval	Prepared	Grain	pudding	a leaf-wrapped grain pudding	Seasoned grain paste steams in broad leaves into a firm pudding for ceremonial communal service.	Vegetal perfume surrounds nutty grain, pepper, and gentle sourness.	millet	Hearty	Cooked	Good	350	18	EraSpecific
medieval_food_sahel_sour_milk_millet_bowl	Medieval	Prepared	Grain	bowl	a Sahel sour-milk millet bowl	Cooled millet granules are folded with cultured milk for specialised hospitality in a pastoral medieval setting.	Tangy creaminess refreshes nutty grain with a faint smoky sweetness.	millet	Hearty	Fresh	Good	500	18	EraSpecific
medieval_food_sahel_royal_roasted_meat_powder	Medieval	Prepared	Preserved	powder	a spiced royal meat powder	Roasted meat is pounded with aromatics into fine savoury powder served sparingly over court grain dishes.	Intense meat, smoke, and warm spice dissolve across the tongue.	meat	Rich	ShelfStable	VeryGood	180	28	EraSpecific
medieval_food_kanem_court_sorghum_meat_pudding	Medieval	Prepared	Grain	pudding	a Kanem court sorghum-meat pudding	Fine sorghum and pounded meat are steamed into a rich moulded dish for medieval royal hospitality.	Earthy grain and deep savour carry aromatic fat, smoke, and gentle spice.	sorghum	Feast	Cooked	VeryGood	650	34	EraSpecific
medieval_food_blanching_almond_paste	Medieval	Intermediate	Intermediate	bowl	a bowl of unfinished blanched almond paste	Skinned almonds have been pounded damp but remain coarse before straining or sweetening for medieval cookery.		food	None	None	Good	450	20	EraSpecific
medieval_food_almond_milk_press_cake	Medieval	Intermediate	Intermediate	cake	an inedible almond press cake	Ground almonds remain compacted after their liquid was pressed out, awaiting secondary craft use rather than eating.		food	None	None	Standard	350	8	EraSpecific
medieval_food_pounded_mortrews_base	Medieval	Intermediate	Intermediate	bowl	a bowl of unfinished mortrews base	Meat and bread have been partly pounded together but still require broth, seasoning, and thorough cooking.		meat	None	None	Standard	600	18	EraSpecific
medieval_food_raw_raised_pie_coffin	Medieval	Intermediate	Intermediate	coffin	an unbaked raised pie coffin	Stiff pastry walls stand unsupported in a tall medieval case ready to receive filling before baking.		dough	None	None	Good	500	12	EraSpecific
medieval_food_filled_unbaked_meat_coffin	Medieval	Intermediate	Intermediate	coffin	a filled unbaked meat coffin	Raw seasoned meat is sealed inside a freestanding pastry case that remains unsafe until baked.		meat	None	None	Good	1000	30	EraSpecific
medieval_food_filled_unbaked_fish_coffin	Medieval	Intermediate	Intermediate	coffin	a filled unbaked fish coffin	Boned fish and fasting sauce fill a decorated raw pastry case awaiting the oven.		fish	None	None	Good	900	29	EraSpecific
medieval_food_subtlety_bread_armature	Medieval	Intermediate	Intermediate	armature	an unfinished bread subtlety armature	Hard bread pieces and skewers form an inedible structural base for a courtly edible display.		bread	None	None	Standard	700	16	EraSpecific
medieval_food_coloured_sugar_paste_sheet	Medieval	Intermediate	Intermediate	sheet	a coloured confection paste sheet	A vivid sheet of unfinished sweet paste awaits cutting, moulding, and drying into subtlety ornaments.		honey	None	None	VeryGood	300	25	EraSpecific
medieval_food_unpainted_marchpane_figure	Medieval	Intermediate	Intermediate	figure	an unfinished marchpane figure	Almond paste has been moulded into a recognisable figure but lacks drying, paint, and edible gilding.		food	None	None	VeryGood	350	30	EraSpecific
medieval_food_wafer_iron_batter_bowl	Medieval	Intermediate	Intermediate	bowl	a bowl of raw wafer batter	Thin egg-and-flour batter is mixed for engraved irons but remains uncooked and unsuitable for eating.		wheat	None	None	Good	500	12	EraSpecific
medieval_food_cameline_sauce_spice_cake	Medieval	Intermediate	Intermediate	cake	an unfinished cameline spice cake	Bread crumbs and ground spice are compacted for later dilution into sauce, not direct consumption.		bread	None	None	Good	200	14	EraSpecific
medieval_food_galantine_sauce_base	Medieval	Intermediate	Intermediate	bowl	a bowl of unfinished galantine base	Sharp liquid, crumbs, and raw aromatics are combined but still require cooking and straining.		bread	None	None	Good	450	13	EraSpecific
medieval_food_sanbusak_raw_parcels	Medieval	Intermediate	Intermediate	parcels	raw filled sanbusak parcels	Several sealed dough triangles contain uncooked filling and await frying before they can be served.		meat	None	None	Good	400	18	EraSpecific
medieval_food_lauzinaj_almond_filling_roll	Medieval	Intermediate	Intermediate	roll	an unfinished lauzinaj filling roll	Sweet almond paste has been rolled into a cylinder awaiting its fine wrapper and final shaping.		food	None	None	VeryGood	300	24	EraSpecific
medieval_food_itriyya_uncooked_noodle_bundle	Medieval	Intermediate	Intermediate	bundle	an uncooked itriyya noodle bundle	Slender wheat noodles have been formed and dried for storage but require boiling before eating.		wheat	None	None	Standard	300	10	EraSpecific
medieval_food_tutmaj_raw_noodle_squares	Medieval	Intermediate	Intermediate	squares	raw tutmaj noodle squares	Flat dough has been cut into small squares for tutmaj and dusted against sticking before cooking.		dough	None	None	Standard	350	10	EraSpecific
medieval_food_shishbarak_uncooked_dumplings	Medieval	Intermediate	Intermediate	dumplings	uncooked shishbarak dumplings	Tiny meat-filled dough hats are shaped for sauce but remain raw and unsafe to consume.		meat	None	None	Good	400	19	EraSpecific
medieval_food_idli_fermenting_batter_cake	Medieval	Intermediate	Intermediate	vessel	a vessel of fermenting idli batter	Rice-and-pulse batter is actively fermenting and must be portioned and steamed before service.		rice	None	None	Standard	700	9	EraSpecific
medieval_food_dosa_fermenting_batter_crock	Medieval	Intermediate	Intermediate	crock	a crock of fermenting dosa batter	A sour grain-and-pulse batter continues maturing before it can be spread safely on a hot griddle.		rice	None	None	Standard	700	9	EraSpecific
medieval_food_moon_cake_unbaked_rounds	Medieval	Intermediate	Intermediate	rounds	unbaked moon-cake rounds	Stamped pastry rounds enclose dense sweet filling but still need thorough baking and cooling.		food	None	None	VeryGood	500	28	EraSpecific
medieval_food_zongzi_untied_filling_portions	Medieval	Intermediate	Intermediate	fillings	portioned uncooked zongzi fillings	Raw soaked rice and fillings are divided beside leaves, awaiting wrapping, tying, and prolonged cooking.		rice	None	None	Good	650	20	EraSpecific
medieval_food_baozi_uncooked_pleated_buns	Medieval	Intermediate	Intermediate	buns	uncooked pleated baozi buns	Raw pleated buns conceal uncooked filling and remain unsafe until fully steamed.		meat	None	None	Good	500	20	EraSpecific
medieval_food_buddhist_gluten_washed_mass	Medieval	Intermediate	Intermediate	mass	a washed raw gluten mass	Wheat dough has been rinsed into a springy gluten mass requiring shaping, seasoning, and cooking.		wheat	None	None	Standard	450	11	EraSpecific
medieval_food_couscous_unsteamed_granules	Medieval	Intermediate	Intermediate	granules	hand-rolled unsteamed couscous granules	Moistened grain has been rolled into tiny granules that remain raw before repeated steaming.		wheat	None	None	Standard	600	12	EraSpecific
medieval_food_injera_fermenting_batter	Medieval	Intermediate	Intermediate	crock	a crock of fermenting injera batter	Sour grain batter remains active and uncooked before pouring onto a heated baking surface.		sorghum	None	None	Standard	800	8	EraSpecific
