RecordKind	StableReference	SourceFile	SourceLine	PhysicalKind	Family	Admissions	ConsumerOrIngredient	MaterialOrLiquid	Components	Tags	Nutrition	Dietary	Freshness	Health	ProductionRoute	FailureFamily	Evidence	ServingParticipation	ReviewState	Validation	CatalogueSourceSha256
concept	industrial_food_dessert_003	Food/concepts.tsv	297	Item	desserts	industrial	ingredient_industrial_food_dessert_003	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_desserts	dietary_desserts	freshness_shelf		route_industrial_food_dessert_003	failure_food_unusable	evidence_desserts		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_dessert_001	Food/concepts.tsv	298	Item	desserts	modern	ingredient_modern_food_dessert_001	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_desserts	dietary_desserts	freshness_shelf		route_modern_food_dessert_001	failure_food_unusable	evidence_desserts	modern_food_serving_airline_tray	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_dessert_002	Food/concepts.tsv	299	Item	desserts	modern	ingredient_modern_food_dessert_002	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_desserts	dietary_desserts	freshness_shelf		route_modern_food_dessert_002	failure_food_unusable	evidence_desserts		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_dessert_003	Food/concepts.tsv	300	Item	desserts	modern	ingredient_modern_food_dessert_003	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_desserts	dietary_desserts	freshness_shelf		route_modern_food_dessert_003	failure_food_unusable	evidence_desserts		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_dessert_004	Food/concepts.tsv	301	Item	desserts	modern	ingredient_modern_food_dessert_004	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_desserts	dietary_desserts	freshness_shelf		route_modern_food_dessert_004	failure_food_unusable	evidence_desserts		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_dessert_005	Food/concepts.tsv	302	Item	desserts	modern	ingredient_modern_food_dessert_005	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_desserts	dietary_desserts	freshness_shelf		route_modern_food_dessert_005	failure_food_unusable	evidence_desserts		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_dessert_006	Food/concepts.tsv	303	Item	desserts	modern	ingredient_modern_food_dessert_006	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_desserts	dietary_desserts	freshness_shelf		route_modern_food_dessert_006	failure_food_unusable	evidence_desserts		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	nuclear_food_dessert_001	Food/concepts.tsv	304	Item	desserts	nuclear	ingredient_nuclear_food_dessert_001	food	PreparedFood	Food and Drink;Era / Nuclear Era	nutrition_desserts	dietary_desserts	freshness_shelf		route_nuclear_food_dessert_001	failure_food_unusable	evidence_desserts	nuclear_food_serving_frozen_dinner	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	nuclear_food_dessert_002	Food/concepts.tsv	305	Item	desserts	nuclear	ingredient_nuclear_food_dessert_002	food	PreparedFood	Food and Drink;Era / Nuclear Era	nutrition_desserts	dietary_desserts	freshness_shelf		route_nuclear_food_dessert_002	failure_food_unusable	evidence_desserts		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_dessert_001	Food/concepts.tsv	306	Item	desserts	information	ingredient_information_food_dessert_001	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_desserts	dietary_desserts	freshness_shelf		route_information_food_dessert_001	failure_food_unusable	evidence_desserts	information_food_serving_plant_cafe	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_dessert_002	Food/concepts.tsv	307	Item	desserts	information	ingredient_information_food_dessert_002	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_desserts	dietary_desserts	freshness_shelf		route_information_food_dessert_002	failure_food_unusable	evidence_desserts		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_dessert_003	Food/concepts.tsv	308	Item	desserts	information	ingredient_information_food_dessert_003	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_desserts	dietary_desserts	freshness_shelf		route_information_food_dessert_003	failure_food_unusable	evidence_desserts		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_dessert_004	Food/concepts.tsv	309	Item	desserts	information	ingredient_information_food_dessert_004	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_desserts	dietary_desserts	freshness_shelf		route_information_food_dessert_004	failure_food_unusable	evidence_desserts		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_001	Food/concepts.tsv	310	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_001	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_001	failure_food_unusable	evidence_snacks	information_food_serving_field_response	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_002	Food/concepts.tsv	311	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_002	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_002	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_003	Food/concepts.tsv	312	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_003	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_003	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_004	Food/concepts.tsv	313	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_004	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_004	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_005	Food/concepts.tsv	314	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_005	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_005	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_006	Food/concepts.tsv	315	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_006	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_006	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_007	Food/concepts.tsv	316	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_007	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_007	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_008	Food/concepts.tsv	317	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_008	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_008	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_009	Food/concepts.tsv	318	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_009	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_009	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_010	Food/concepts.tsv	319	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_010	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_010	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_011	Food/concepts.tsv	320	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_011	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_011	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_012	Food/concepts.tsv	321	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_012	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_012	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_013	Food/concepts.tsv	322	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_013	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_013	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_014	Food/concepts.tsv	323	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_014	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_014	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_015	Food/concepts.tsv	324	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_015	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_015	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_snack_016	Food/concepts.tsv	325	Item	snacks	industrial;modern;nuclear;information	ingredient_industrialised_food_snack_016	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrialised_food_snack_016	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_snack_001	Food/concepts.tsv	326	Item	snacks	industrial	ingredient_industrial_food_snack_001	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrial_food_snack_001	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_snack_002	Food/concepts.tsv	327	Item	snacks	industrial	ingredient_industrial_food_snack_002	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_industrial_food_snack_002	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_snack_001	Food/concepts.tsv	328	Item	snacks	modern	ingredient_modern_food_snack_001	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_modern_food_snack_001	failure_food_unusable	evidence_snacks	modern_food_serving_drive_in	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_snack_002	Food/concepts.tsv	329	Item	snacks	modern	ingredient_modern_food_snack_002	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_modern_food_snack_002	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_snack_003	Food/concepts.tsv	330	Item	snacks	modern	ingredient_modern_food_snack_003	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_modern_food_snack_003	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_snack_004	Food/concepts.tsv	331	Item	snacks	modern	ingredient_modern_food_snack_004	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_modern_food_snack_004	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_snack_005	Food/concepts.tsv	332	Item	snacks	modern	ingredient_modern_food_snack_005	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_modern_food_snack_005	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	nuclear_food_snack_001	Food/concepts.tsv	333	Item	snacks	nuclear	ingredient_nuclear_food_snack_001	food	PreparedFood	Food and Drink;Era / Nuclear Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_nuclear_food_snack_001	failure_food_unusable	evidence_snacks	nuclear_food_serving_factory_night	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	nuclear_food_snack_002	Food/concepts.tsv	334	Item	snacks	nuclear	ingredient_nuclear_food_snack_002	food	PreparedFood	Food and Drink;Era / Nuclear Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_nuclear_food_snack_002	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_snack_001	Food/concepts.tsv	335	Item	snacks	information	ingredient_information_food_snack_001	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_information_food_snack_001	failure_food_unusable	evidence_snacks	information_food_serving_office_delivery	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_snack_002	Food/concepts.tsv	336	Item	snacks	information	ingredient_information_food_snack_002	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_information_food_snack_002	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_snack_003	Food/concepts.tsv	337	Item	snacks	information	ingredient_information_food_snack_003	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_snacks	dietary_snacks	freshness_shelf		route_information_food_snack_003	failure_food_unusable	evidence_snacks		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_ration_001	Food/concepts.tsv	338	Item	rations	industrial;modern;nuclear;information	ingredient_industrialised_food_ration_001	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrialised_food_ration_001	failure_food_unusable	evidence_rations	industrial_food_serving_naval_watch	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_ration_002	Food/concepts.tsv	339	Item	rations	industrial;modern;nuclear;information	ingredient_industrialised_food_ration_002	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrialised_food_ration_002	failure_food_unusable	evidence_rations	industrial_food_serving_relief_basic	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_ration_003	Food/concepts.tsv	340	Item	rations	industrial;modern;nuclear;information	ingredient_industrialised_food_ration_003	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrialised_food_ration_003	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_ration_004	Food/concepts.tsv	341	Item	rations	industrial;modern;nuclear;information	ingredient_industrialised_food_ration_004	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrialised_food_ration_004	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_ration_005	Food/concepts.tsv	342	Item	rations	industrial;modern;nuclear;information	ingredient_industrialised_food_ration_005	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrialised_food_ration_005	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_ration_006	Food/concepts.tsv	343	Item	rations	industrial;modern;nuclear;information	ingredient_industrialised_food_ration_006	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrialised_food_ration_006	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_ration_007	Food/concepts.tsv	344	Item	rations	industrial;modern;nuclear;information	ingredient_industrialised_food_ration_007	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrialised_food_ration_007	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_ration_008	Food/concepts.tsv	345	Item	rations	industrial;modern;nuclear;information	ingredient_industrialised_food_ration_008	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrialised_food_ration_008	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_ration_009	Food/concepts.tsv	346	Item	rations	industrial;modern;nuclear;information	ingredient_industrialised_food_ration_009	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrialised_food_ration_009	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_ration_010	Food/concepts.tsv	347	Item	rations	industrial;modern;nuclear;information	ingredient_industrialised_food_ration_010	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrialised_food_ration_010	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_ration_011	Food/concepts.tsv	348	Item	rations	industrial;modern;nuclear;information	ingredient_industrialised_food_ration_011	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrialised_food_ration_011	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_ration_012	Food/concepts.tsv	349	Item	rations	industrial;modern;nuclear;information	ingredient_industrialised_food_ration_012	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrialised_food_ration_012	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_ration_001	Food/concepts.tsv	350	Item	rations	industrial	ingredient_industrial_food_ration_001	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrial_food_ration_001	failure_food_unusable	evidence_rations	industrial_food_serving_railway_worker	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_ration_002	Food/concepts.tsv	351	Item	rations	industrial	ingredient_industrial_food_ration_002	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrial_food_ration_002	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_ration_003	Food/concepts.tsv	352	Item	rations	industrial	ingredient_industrial_food_ration_003	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_rations	dietary_rations	freshness_shelf		route_industrial_food_ration_003	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_ration_001	Food/concepts.tsv	353	Item	rations	modern	ingredient_modern_food_ration_001	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_rations	dietary_rations	freshness_shelf		route_modern_food_ration_001	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_ration_002	Food/concepts.tsv	354	Item	rations	modern	ingredient_modern_food_ration_002	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_rations	dietary_rations	freshness_shelf		route_modern_food_ration_002	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_ration_003	Food/concepts.tsv	355	Item	rations	modern	ingredient_modern_food_ration_003	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_rations	dietary_rations	freshness_shelf		route_modern_food_ration_003	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_ration_004	Food/concepts.tsv	356	Item	rations	modern	ingredient_modern_food_ration_004	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_rations	dietary_rations	freshness_shelf		route_modern_food_ration_004	failure_food_unusable	evidence_rations		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
