unique_reference,sdesc,fdesc
earlymodern_jewellery_edo_pendant_363,a star carnelian pendant,The carnelian pendant is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_bead_necklace_364,a bird lapis lazuli necklace,The lapis lazuli necklace is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_chain_necklace_365,a vine turquoise necklace,The turquoise necklace is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_bracelet_366,a geometric jade bracelet,The jade bracelet is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_armlet_367,a cloud quartz armlet,The quartz armlet is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_anklet_368,a shell faience anklet,The faience anklet is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_earrings_369,a reed pewter earrings,The pewter earrings is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_brooch_370,a rosette copper brooch,The copper brooch is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_pin_371,a checker bronze pin,The bronze pin is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_hairpin_372,a braided silver hairpin,The silver hairpin is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_circlet_373,a radiating gold circlet,The gold circlet is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_diadem_374,a leaf-scroll brass diadem,The brass diadem is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_waist_chain_375,a sunburst glass waist chain,The glass waist chain is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_belt_ornament_376,a water-wave bone belt ornament,The bone belt ornament is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_badge_377,a knotted shell badge,The shell badge is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_temple_ring_378,a flower-head ivory temple ring,The ivory temple ring is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_torc_379,a star pearl torc,The pearl torc is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_edo_wreath_380,a bird amber wreath,The amber wreath is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_ring_381,a vine bone ring,The bone ring is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_signet_ring_382,a geometric shell ring,The shell ring is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_pendant_383,a cloud ivory pendant,The ivory pendant is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_bead_necklace_384,a shell pearl necklace,The pearl necklace is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_chain_necklace_385,a reed amber necklace,The amber necklace is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_bracelet_386,a rosette coral bracelet,The coral bracelet is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_armlet_387,a checker garnet armlet,The garnet armlet is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_anklet_388,a braided agate anklet,The agate anklet is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_earrings_389,a radiating carnelian earrings,The carnelian earrings is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_brooch_390,a leaf-scroll lapis lazuli brooch,The lapis lazuli brooch is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_pin_391,a sunburst turquoise pin,The turquoise pin is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_hairpin_392,a water-wave jade hairpin,The jade hairpin is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_circlet_393,a knotted quartz circlet,The quartz circlet is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_diadem_394,a flower-head faience diadem,The faience diadem is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_waist_chain_395,a star pewter waist chain,The pewter waist chain is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_belt_ornament_396,a bird copper belt ornament,The copper belt ornament is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_badge_397,a vine bronze badge,The bronze badge is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_temple_ring_398,a geometric silver temple ring,The silver temple ring is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_torc_399,a cloud gold torc,The gold torc is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ryu_wreath_400,a shell brass wreath,The brass wreath is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_ring_401,a leaf-scroll garnet ring,The garnet ring is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_signet_ring_402,a sunburst agate ring,The agate ring is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_pendant_403,a water-wave carnelian pendant,The carnelian pendant is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_bead_necklace_404,a knotted lapis lazuli necklace,The lapis lazuli necklace is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_chain_necklace_405,a flower-head turquoise necklace,The turquoise necklace is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_bracelet_406,a star jade bracelet,The jade bracelet is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_armlet_407,a bird quartz armlet,The quartz armlet is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_anklet_408,a vine faience anklet,The faience anklet is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_earrings_409,a geometric pewter earrings,The pewter earrings is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_brooch_410,a cloud copper brooch,The copper brooch is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_pin_411,a shell bronze pin,The bronze pin is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_hairpin_412,a reed silver hairpin,The silver hairpin is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_circlet_413,a rosette gold circlet,The gold circlet is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_diadem_414,a checker brass diadem,The brass diadem is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_waist_chain_415,a braided glass waist chain,The glass waist chain is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_belt_ornament_416,a radiating bone belt ornament,The bone belt ornament is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_badge_417,a leaf-scroll shell badge,The shell badge is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_temple_ring_418,a sunburst ivory temple ring,The ivory temple ring is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_torc_419,a water-wave pearl torc,The pearl torc is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_sea_wreath_420,a knotted amber wreath,The amber wreath is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_ring_421,a bird jade ring,The jade ring is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_signet_ring_422,a vine quartz ring,The quartz ring is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_pendant_423,a geometric faience pendant,The faience pendant is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_bead_necklace_424,a cloud pewter necklace,The pewter necklace is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_chain_necklace_425,a shell copper necklace,The copper necklace is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_bracelet_426,a reed bronze bracelet,The bronze bracelet is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_armlet_427,a rosette silver armlet,The silver armlet is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_anklet_428,a checker gold anklet,The gold anklet is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_earrings_429,a braided brass earrings,The brass earrings is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_brooch_430,a radiating glass brooch,The glass brooch is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_pin_431,a leaf-scroll bone pin,The bone pin is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_hairpin_432,a sunburst shell hairpin,The shell hairpin is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_circlet_433,a water-wave ivory circlet,The ivory circlet is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_diadem_434,a knotted pearl diadem,The pearl diadem is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_waist_chain_435,a flower-head amber waist chain,The amber waist chain is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_belt_ornament_436,a star coral belt ornament,The coral belt ornament is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_badge_437,a bird garnet badge,The garnet badge is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_temple_ring_438,a vine agate temple ring,The agate temple ring is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_torc_439,a geometric carnelian torc,The carnelian torc is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_msea_wreath_440,a cloud lapis lazuli wreath,The lapis lazuli wreath is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_ring_441,a cloud glass ring,The glass ring is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_signet_ring_442,a shell bone ring,The bone ring is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_pendant_443,a reed shell pendant,The shell pendant is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_bead_necklace_444,a rosette ivory necklace,The ivory necklace is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_chain_necklace_445,a checker pearl necklace,The pearl necklace is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_bracelet_446,a braided amber bracelet,The amber bracelet is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_armlet_447,a radiating coral armlet,The coral armlet is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_anklet_448,a leaf-scroll garnet anklet,The garnet anklet is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_earrings_449,a sunburst agate earrings,The agate earrings is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_brooch_450,a water-wave carnelian brooch,The carnelian brooch is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_pin_451,a knotted lapis lazuli pin,The lapis lazuli pin is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_hairpin_452,a flower-head turquoise hairpin,The turquoise hairpin is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_circlet_453,a star jade circlet,The jade circlet is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_diadem_454,a bird quartz diadem,The quartz diadem is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_waist_chain_455,a vine faience waist chain,The faience waist chain is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_belt_ornament_456,a geometric pewter belt ornament,The pewter belt ornament is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_badge_457,a cloud copper badge,The copper badge is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_temple_ring_458,a shell bronze temple ring,The bronze temple ring is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_torc_459,a reed silver torc,The silver torc is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_ias_wreath_460,a rosette gold wreath,The gold wreath is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_ring_461,a radiating amber ring,The amber ring is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_signet_ring_462,a leaf-scroll coral ring,The coral ring is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_pendant_463,a sunburst garnet pendant,The garnet pendant is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_bead_necklace_464,a water-wave agate necklace,The agate necklace is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_chain_necklace_465,a knotted carnelian necklace,The carnelian necklace is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_bracelet_466,a flower-head lapis lazuli bracelet,The lapis lazuli bracelet is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_armlet_467,a star turquoise armlet,The turquoise armlet is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_anklet_468,a bird jade anklet,The jade anklet is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_earrings_469,a vine quartz earrings,The quartz earrings is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_brooch_470,a geometric faience brooch,The faience brooch is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_pin_471,a cloud pewter pin,The pewter pin is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_hairpin_472,a shell copper hairpin,The copper hairpin is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_circlet_473,a reed bronze circlet,The bronze circlet is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_diadem_474,a rosette silver diadem,The silver diadem is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_waist_chain_475,a checker gold waist chain,The gold waist chain is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_belt_ornament_476,a braided brass belt ornament,The brass belt ornament is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_badge_477,a radiating glass badge,The glass badge is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_temple_ring_478,a leaf-scroll bone temple ring,The bone temple ring is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_torc_479,a sunburst shell torc,The shell torc is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_wa_wreath_480,a water-wave ivory wreath,The ivory wreath is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_ring_481,a leaf-scroll ivory ring,The ivory ring is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_signet_ring_482,a sunburst pearl ring,The pearl ring is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_pendant_483,a water-wave amber pendant,The amber pendant is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_bead_necklace_484,a knotted coral necklace,The coral necklace is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_chain_necklace_485,a flower-head garnet necklace,The garnet necklace is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_bracelet_486,a star agate bracelet,The agate bracelet is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_armlet_487,a bird carnelian armlet,The carnelian armlet is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_anklet_488,a vine lapis lazuli anklet,The lapis lazuli anklet is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_earrings_489,a geometric turquoise earrings,The turquoise earrings is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_brooch_490,a cloud jade brooch,The jade brooch is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_pin_491,a shell quartz pin,The quartz pin is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_hairpin_492,a reed faience hairpin,The faience hairpin is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_circlet_493,a rosette pewter circlet,The pewter circlet is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_diadem_494,a checker copper diadem,The copper diadem is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_waist_chain_495,a braided bronze waist chain,The bronze waist chain is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_belt_ornament_496,a radiating silver belt ornament,The silver belt ornament is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_badge_497,a leaf-scroll gold badge,The gold badge is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_temple_ring_498,a sunburst brass temple ring,The brass temple ring is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
earlymodern_jewellery_kongo_torc_499,a water-wave glass torc,The glass torc is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
