unique_reference,sdesc,fdesc
earlymodern_door_qing_lattice_gate_292,a leaf-scroll cedar lattice gate,"The cedar lattice gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_qing_courtyard_gate_293,a water-wave teak courtyard gate,"The teak courtyard gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_qing_warehouse_gate_294,a flower-head wrought iron warehouse gate,"The wrought iron warehouse gate is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_qing_garden_gate_295,a bird bronze garden gate,"The bronze garden gate is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_qing_grille_296,a geometric brass metal grille,"The brass metal grille is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_qing_strike_plate_297,a rosette bronze strike plate,"The bronze strike plate has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_qing_hinge_pair_298,a checker brass hinge pair,"The brass hinge pair has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_qing_keyring_299,a braided copper keyring,"The copper keyring has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_qing_escutcheon_300,a radiating pewter keyhole escutcheon,"The pewter keyhole escutcheon has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_qing_warded_lock_301,a leaf-scroll wrought iron warded lock,"The wrought iron warded lock has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_qing_good_warded_lock_302,a sunburst bronze fine warded lock,"The bronze fine warded lock has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_qing_master_warded_lock_303,a water-wave brass master warded lock,"The brass master warded lock has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_qing_warded_key_304,a knotted copper warded key,"The copper warded key has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ming_panel_door_305,a flower-head wood door leaf,"The wood door leaf is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ming_braced_door_306,a bird oak braced door,"The oak braced door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ming_lockable_door_307,a geometric pine lockable door,"The pine lockable door is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ming_secure_door_308,a shell cedar secure door,"The cedar secure door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ming_shutter_309,a rosette teak shuttered opening,"The teak shuttered opening is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ming_screen_310,a braided teak screen door,"The teak screen door is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ming_lattice_gate_311,a leaf-scroll oak lattice gate,"The oak lattice gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ming_courtyard_gate_312,a water-wave cedar courtyard gate,"The cedar courtyard gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ming_warehouse_gate_313,a flower-head teak warehouse gate,"The teak warehouse gate is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ming_garden_gate_314,a bird wrought iron garden gate,"The wrought iron garden gate is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ming_grille_315,a geometric bronze metal grille,"The bronze metal grille is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ming_strike_plate_316,a knotted wrought iron strike plate,"The wrought iron strike plate has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ming_hinge_pair_317,a flower-head bronze hinge pair,"The bronze hinge pair has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ming_keyring_318,a star brass keyring,"The brass keyring has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ming_escutcheon_319,a bird copper keyhole escutcheon,"The copper keyhole escutcheon has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ming_warded_lock_320,a vine pewter warded lock,"The pewter warded lock has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ming_good_warded_lock_321,a geometric wrought iron fine warded lock,"The wrought iron fine warded lock has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ming_master_warded_lock_322,a cloud bronze master warded lock,"The bronze master warded lock has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ming_warded_key_323,a shell brass warded key,"The brass warded key has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_jos_panel_door_324,a water-wave oak door leaf,"The oak door leaf is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_jos_braced_door_325,a flower-head pine braced door,"The pine braced door is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_jos_lockable_door_326,a bird cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_jos_secure_door_327,a geometric teak secure door,"The teak secure door is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_jos_shutter_328,a shell wood shuttered opening,"The wood shuttered opening is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_jos_screen_329,a rosette bamboo screen door,"The bamboo screen door is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_jos_lattice_gate_330,a braided cedar lattice gate,"The cedar lattice gate is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_jos_courtyard_gate_331,a leaf-scroll teak courtyard gate,"The teak courtyard gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_jos_warehouse_gate_332,a water-wave wrought iron warehouse gate,"The wrought iron warehouse gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_jos_garden_gate_333,a flower-head bronze garden gate,"The bronze garden gate is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_jos_grille_334,a bird wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_jos_strike_plate_335,a bird pewter strike plate,"The pewter strike plate has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_jos_hinge_pair_336,a vine wrought iron hinge pair,"The wrought iron hinge pair has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_jos_keyring_337,a geometric bronze keyring,"The bronze keyring has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_jos_escutcheon_338,a cloud brass keyhole escutcheon,"The brass keyhole escutcheon has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_jos_warded_lock_339,a shell copper warded lock,"The copper warded lock has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_jos_good_warded_lock_340,a reed pewter fine warded lock,"The pewter fine warded lock has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_jos_master_warded_lock_341,a rosette wrought iron master warded lock,"The wrought iron master warded lock has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_jos_warded_key_342,a checker bronze warded key,"The bronze warded key has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_edo_panel_door_343,a star pine door leaf,"The pine door leaf is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_edo_braced_door_344,a vine cedar braced door,"The cedar braced door is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_edo_lockable_door_345,a cloud teak lockable door,"The teak lockable door is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_edo_secure_door_346,a reed wood secure door,"The wood secure door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_edo_shutter_347,a checker oak shuttered opening,"The oak shuttered opening is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_edo_screen_348,a radiating bamboo screen door,"The bamboo screen door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_edo_lattice_gate_349,a sunburst teak lattice gate,"The teak lattice gate is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_edo_courtyard_gate_350,a knotted wrought iron courtyard gate,"The wrought iron courtyard gate is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_edo_warehouse_gate_351,a star bronze warehouse gate,"The bronze warehouse gate is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_edo_garden_gate_352,a vine oak garden gate,"The oak garden gate is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_edo_grille_353,a cloud bronze metal grille,"The bronze metal grille is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_edo_strike_plate_354,a knotted copper strike plate,"The copper strike plate has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_edo_hinge_pair_355,a flower-head pewter hinge pair,"The pewter hinge pair has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_edo_keyring_356,a star wrought iron keyring,"The wrought iron keyring has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_edo_escutcheon_357,a bird bronze keyhole escutcheon,"The bronze keyhole escutcheon has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_edo_warded_lock_358,a vine brass warded lock,"The brass warded lock has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_edo_good_warded_lock_359,a geometric copper fine warded lock,"The copper fine warded lock has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_edo_master_warded_lock_360,a cloud pewter master warded lock,"The pewter master warded lock has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_edo_warded_key_361,a shell wrought iron warded key,"The wrought iron warded key has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ryu_panel_door_362,a reed pine door leaf,"The pine door leaf is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ryu_braced_door_363,a checker cedar braced door,"The cedar braced door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ryu_lockable_door_364,a radiating teak lockable door,"The teak lockable door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ryu_secure_door_365,a sunburst wood secure door,"The wood secure door is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ryu_shutter_366,a knotted oak shuttered opening,"The oak shuttered opening is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ryu_screen_367,a star wood screen door,"The wood screen door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ryu_lattice_gate_368,a vine teak lattice gate,"The teak lattice gate is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ryu_courtyard_gate_369,a cloud wrought iron courtyard gate,"The wrought iron courtyard gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ryu_warehouse_gate_370,a reed bronze warehouse gate,"The bronze warehouse gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ryu_garden_gate_371,a checker oak garden gate,"The oak garden gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ryu_grille_372,a radiating wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ryu_strike_plate_373,a bird brass strike plate,"The brass strike plate has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ryu_hinge_pair_374,a vine copper hinge pair,"The copper hinge pair has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ryu_keyring_375,a geometric pewter keyring,"The pewter keyring has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ryu_escutcheon_376,a cloud wrought iron keyhole escutcheon,"The wrought iron keyhole escutcheon has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ryu_warded_lock_377,a shell bronze warded lock,"The bronze warded lock has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ryu_good_warded_lock_378,a reed brass fine warded lock,"The brass fine warded lock has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ryu_master_warded_lock_379,a rosette copper master warded lock,"The copper master warded lock has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ryu_warded_key_380,a checker pewter warded key,"The pewter warded key has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sea_panel_door_381,a geometric cedar door leaf,"The cedar door leaf is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sea_braced_door_382,a shell teak braced door,"The teak braced door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sea_lockable_door_383,a rosette wood lockable door,"The wood lockable door is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sea_secure_door_384,a braided oak secure door,"The oak secure door is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sea_shutter_385,a leaf-scroll pine shuttered opening,"The pine shuttered opening is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sea_screen_386,a water-wave teak screen door,"The teak screen door is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sea_lattice_gate_387,a flower-head wrought iron lattice gate,"The wrought iron lattice gate is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sea_courtyard_gate_388,a bird bronze courtyard gate,"The bronze courtyard gate is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sea_warehouse_gate_389,a geometric oak warehouse gate,"The oak warehouse gate is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sea_garden_gate_390,a shell cedar garden gate,"The cedar garden gate is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sea_grille_391,a rosette brass metal grille,"The brass metal grille is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_sea_strike_plate_392,a vine bronze strike plate,"The bronze strike plate has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sea_hinge_pair_393,a geometric brass hinge pair,"The brass hinge pair has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sea_keyring_394,a cloud copper keyring,"The copper keyring has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sea_escutcheon_395,a shell pewter keyhole escutcheon,"The pewter keyhole escutcheon has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sea_warded_lock_396,a reed wrought iron warded lock,"The wrought iron warded lock has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sea_good_warded_lock_397,a rosette bronze fine warded lock,"The bronze fine warded lock has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sea_master_warded_lock_398,a checker brass master warded lock,"The brass master warded lock has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_sea_warded_key_399,a braided copper warded key,"The copper warded key has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_msea_panel_door_400,a flower-head cedar door leaf,"The cedar door leaf is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_msea_braced_door_401,a bird teak braced door,"The teak braced door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_msea_lockable_door_402,a geometric wood lockable door,"The wood lockable door is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_msea_secure_door_403,a shell oak secure door,"The oak secure door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_msea_shutter_404,a rosette pine shuttered opening,"The pine shuttered opening is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_msea_screen_405,a braided cedar screen door,"The cedar screen door is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_msea_lattice_gate_406,a leaf-scroll wrought iron lattice gate,"The wrought iron lattice gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_msea_courtyard_gate_407,a water-wave bronze courtyard gate,"The bronze courtyard gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_msea_warehouse_gate_408,a flower-head oak warehouse gate,"The oak warehouse gate is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_msea_garden_gate_409,a bird cedar garden gate,"The cedar garden gate is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_msea_grille_410,a geometric wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_msea_strike_plate_411,a bird wrought iron strike plate,"The wrought iron strike plate has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_msea_hinge_pair_412,a vine bronze hinge pair,"The bronze hinge pair has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_msea_keyring_413,a geometric brass keyring,"The brass keyring has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_msea_escutcheon_414,a cloud copper keyhole escutcheon,"The copper keyhole escutcheon has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_msea_warded_lock_415,a shell pewter warded lock,"The pewter warded lock has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_msea_good_warded_lock_416,a reed wrought iron fine warded lock,"The wrought iron fine warded lock has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_msea_master_warded_lock_417,a rosette bronze master warded lock,"The bronze master warded lock has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_msea_warded_key_418,a checker brass warded key,"The brass warded key has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ias_panel_door_419,a radiating oak door leaf,"The oak door leaf is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ias_braced_door_420,a sunburst pine braced door,"The pine braced door is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ias_lockable_door_421,a knotted cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ias_secure_door_422,a star teak secure door,"The teak secure door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ias_shutter_423,a vine wood shuttered opening,"The wood shuttered opening is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ias_screen_424,a cloud cedar screen door,"The cedar screen door is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ias_lattice_gate_425,a reed cedar lattice gate,"The cedar lattice gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ias_courtyard_gate_426,a checker teak courtyard gate,"The teak courtyard gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ias_warehouse_gate_427,a radiating wrought iron warehouse gate,"The wrought iron warehouse gate is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ias_garden_gate_428,a sunburst bronze garden gate,"The bronze garden gate is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ias_grille_429,a knotted brass metal grille,"The brass metal grille is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ias_strike_plate_430,a knotted pewter strike plate,"The pewter strike plate has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ias_hinge_pair_431,a flower-head wrought iron hinge pair,"The wrought iron hinge pair has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ias_keyring_432,a star bronze keyring,"The bronze keyring has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ias_escutcheon_433,a bird brass keyhole escutcheon,"The brass keyhole escutcheon has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ias_warded_lock_434,a vine copper warded lock,"The copper warded lock has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ias_good_warded_lock_435,a geometric pewter fine warded lock,"The pewter fine warded lock has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ias_master_warded_lock_436,a cloud wrought iron master warded lock,"The wrought iron master warded lock has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
