unique_reference,sdesc,fdesc
renaissance_door_sas_lockable_door_227,a radiating cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_secure_door_228,a sunburst teak secure door,"The teak secure door is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_shutter_229,a knotted wood shuttered opening,"The wood shuttered opening is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_screen_230,a star bamboo screen door,"The bamboo screen door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_lattice_gate_231,a vine cedar lattice gate,"The cedar lattice gate is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_courtyard_gate_232,a cloud teak courtyard gate,"The teak courtyard gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_warehouse_gate_233,a reed wrought iron warehouse gate,"The wrought iron warehouse gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_garden_gate_234,a checker bronze garden gate,"The bronze garden gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_grille_235,a radiating brass metal grille,"The brass metal grille is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_barrier_236,a sunburst wrought iron barred barrier,"The wrought iron barred barrier is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_hatch_237,a knotted cedar service hatch,"The cedar service hatch is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_wicket_238,a star wrought iron wicket gate,"The wrought iron wicket gate is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_panel_door_239,a vine wood door leaf,"The wood door leaf is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_braced_door_240,a cloud oak braced door,"The oak braced door is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_lockable_door_241,a reed pine lockable door,"The pine lockable door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sas_master_warded_lock_242,a vine bronze master warded lock,"The bronze master warded lock has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sas_warded_key_243,a geometric brass warded key,"The brass warded key has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sas_ring_key_244,a cloud copper ring bow key,"The copper ring bow key has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sas_door_latch_245,a shell pewter door latch,"The pewter door latch has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sas_gate_dropbar_246,a reed wrought iron gate drop bar,"The wrought iron gate drop bar has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sas_door_bar_247,a rosette bronze door bar,"The bronze door bar has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sas_portcullis_pawl_248,a checker brass winch pawl,"The brass winch pawl has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sas_hasp_249,a braided copper iron hasp,"The copper iron hasp has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sas_hook_latch_250,a radiating pewter hook latch,"The pewter hook latch has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sas_strike_plate_251,a leaf-scroll wrought iron strike plate,"The wrought iron strike plate has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sas_hinge_pair_252,a sunburst bronze hinge pair,"The bronze hinge pair has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eal_panel_door_253,a reed pine door leaf,"The pine door leaf is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_braced_door_254,a checker cedar braced door,"The cedar braced door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_lockable_door_255,a radiating teak lockable door,"The teak lockable door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_secure_door_256,a sunburst wood secure door,"The wood secure door is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_shutter_257,a knotted oak shuttered opening,"The oak shuttered opening is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_screen_258,a star bamboo screen door,"The bamboo screen door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_lattice_gate_259,a vine teak lattice gate,"The teak lattice gate is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_courtyard_gate_260,a cloud wrought iron courtyard gate,"The wrought iron courtyard gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_warehouse_gate_261,a reed bronze warehouse gate,"The bronze warehouse gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_garden_gate_262,a checker oak garden gate,"The oak garden gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_grille_263,a radiating brass metal grille,"The brass metal grille is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_barrier_264,a sunburst wrought iron barred barrier,"The wrought iron barred barrier is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_hatch_265,a knotted teak service hatch,"The teak service hatch is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_wicket_266,a star bronze wicket gate,"The bronze wicket gate is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_panel_door_267,a vine oak door leaf,"The oak door leaf is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_braced_door_268,a cloud pine braced door,"The pine braced door is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_lockable_door_269,a reed cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_eal_master_warded_lock_270,a knotted pewter master warded lock,"The pewter master warded lock has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eal_warded_key_271,a flower-head wrought iron warded key,"The wrought iron warded key has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eal_ring_key_272,a star bronze ring bow key,"The bronze ring bow key has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eal_door_latch_273,a bird brass door latch,"The brass door latch has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eal_gate_dropbar_274,a vine copper gate drop bar,"The copper gate drop bar has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eal_door_bar_275,a geometric pewter door bar,"The pewter door bar has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eal_portcullis_pawl_276,a cloud wrought iron winch pawl,"The wrought iron winch pawl has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eal_hasp_277,a shell bronze iron hasp,"The bronze iron hasp has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eal_hook_latch_278,a reed brass hook latch,"The brass hook latch has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eal_strike_plate_279,a rosette copper strike plate,"The copper strike plate has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_eal_hinge_pair_280,a checker pewter hinge pair,"The pewter hinge pair has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_jpn_panel_door_281,a geometric teak door leaf,"The teak door leaf is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_braced_door_282,a shell wood braced door,"The wood braced door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_lockable_door_283,a rosette oak lockable door,"The oak lockable door is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_secure_door_284,a braided pine secure door,"The pine secure door is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_shutter_285,a leaf-scroll cedar shuttered opening,"The cedar shuttered opening is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_screen_286,a water-wave teak screen door,"The teak screen door is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_lattice_gate_287,a flower-head bronze lattice gate,"The bronze lattice gate is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_courtyard_gate_288,a bird oak courtyard gate,"The oak courtyard gate is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_warehouse_gate_289,a geometric cedar warehouse gate,"The cedar warehouse gate is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_garden_gate_290,a shell teak garden gate,"The teak garden gate is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_grille_291,a rosette bronze metal grille,"The bronze metal grille is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_barrier_292,a braided brass barred barrier,"The brass barred barrier is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_hatch_293,a leaf-scroll oak service hatch,"The oak service hatch is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_wicket_294,a water-wave cedar wicket gate,"The cedar wicket gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_panel_door_295,a flower-head cedar door leaf,"The cedar door leaf is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_braced_door_296,a bird teak braced door,"The teak braced door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_lockable_door_297,a geometric wood lockable door,"The wood lockable door is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_jpn_master_warded_lock_298,a cloud brass master warded lock,"The brass master warded lock has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_jpn_warded_key_299,a shell copper warded key,"The copper warded key has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_jpn_ring_key_300,a reed pewter ring bow key,"The pewter ring bow key has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_jpn_door_latch_301,a rosette wrought iron door latch,"The wrought iron door latch has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_jpn_gate_dropbar_302,a checker bronze gate drop bar,"The bronze gate drop bar has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_jpn_door_bar_303,a braided brass door bar,"The brass door bar has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_jpn_portcullis_pawl_304,a radiating copper winch pawl,"The copper winch pawl has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_jpn_hasp_305,a leaf-scroll pewter iron hasp,"The pewter iron hasp has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_jpn_hook_latch_306,a sunburst wrought iron hook latch,"The wrought iron hook latch has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_jpn_strike_plate_307,a water-wave bronze strike plate,"The bronze strike plate has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_jpn_hinge_pair_308,a knotted brass hinge pair,"The brass hinge pair has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mea_panel_door_309,a reed cedar door leaf,"The cedar door leaf is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_braced_door_310,a checker teak braced door,"The teak braced door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_lockable_door_311,a radiating wood lockable door,"The wood lockable door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_secure_door_312,a sunburst oak secure door,"The oak secure door is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_shutter_313,a knotted pine shuttered opening,"The pine shuttered opening is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_screen_314,a star bamboo screen door,"The bamboo screen door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_lattice_gate_315,a vine wrought iron lattice gate,"The wrought iron lattice gate is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_courtyard_gate_316,a cloud bronze courtyard gate,"The bronze courtyard gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_warehouse_gate_317,a reed oak warehouse gate,"The oak warehouse gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_garden_gate_318,a checker cedar garden gate,"The cedar garden gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_grille_319,a radiating bronze metal grille,"The bronze metal grille is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_barrier_320,a sunburst brass barred barrier,"The brass barred barrier is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_hatch_321,a knotted wood service hatch,"The wood service hatch is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_wicket_322,a star oak wicket gate,"The oak wicket gate is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_panel_door_323,a vine pine door leaf,"The pine door leaf is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_braced_door_324,a cloud cedar braced door,"The cedar braced door is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_lockable_door_325,a reed teak lockable door,"The teak lockable door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_mea_master_warded_lock_326,a reed wrought iron master warded lock,"The wrought iron master warded lock has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mea_warded_key_327,a rosette bronze warded key,"The bronze warded key has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mea_ring_key_328,a checker brass ring bow key,"The brass ring bow key has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mea_door_latch_329,a braided copper door latch,"The copper door latch has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mea_gate_dropbar_330,a radiating pewter gate drop bar,"The pewter gate drop bar has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mea_door_bar_331,a leaf-scroll wrought iron door bar,"The wrought iron door bar has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mea_portcullis_pawl_332,a sunburst bronze winch pawl,"The bronze winch pawl has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mea_hasp_333,a water-wave brass iron hasp,"The brass iron hasp has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mea_hook_latch_334,a knotted copper hook latch,"The copper hook latch has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mea_strike_plate_335,a flower-head pewter strike plate,"The pewter strike plate has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_mea_hinge_pair_336,a star wrought iron hinge pair,"The wrought iron hinge pair has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sem_panel_door_337,a cloud pine door leaf,"The pine door leaf is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_braced_door_338,a reed cedar braced door,"The cedar braced door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_lockable_door_339,a checker teak lockable door,"The teak lockable door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_secure_door_340,a radiating wood secure door,"The wood secure door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_shutter_341,a sunburst oak shuttered opening,"The oak shuttered opening is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_screen_342,a knotted cedar screen door,"The cedar screen door is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_lattice_gate_343,a star teak lattice gate,"The teak lattice gate is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_courtyard_gate_344,a vine wrought iron courtyard gate,"The wrought iron courtyard gate is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_warehouse_gate_345,a cloud bronze warehouse gate,"The bronze warehouse gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_garden_gate_346,a reed oak garden gate,"The oak garden gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_grille_347,a checker brass metal grille,"The brass metal grille is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_barrier_348,a radiating wrought iron barred barrier,"The wrought iron barred barrier is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_hatch_349,a sunburst teak service hatch,"The teak service hatch is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_wicket_350,a knotted bronze wicket gate,"The bronze wicket gate is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_panel_door_351,a star oak door leaf,"The oak door leaf is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_braced_door_352,a vine pine braced door,"The pine braced door is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_lockable_door_353,a cloud cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_sem_master_warded_lock_354,a knotted copper master warded lock,"The copper master warded lock has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sem_warded_key_355,a flower-head pewter warded key,"The pewter warded key has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sem_ring_key_356,a star wrought iron ring bow key,"The wrought iron ring bow key has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sem_door_latch_357,a bird bronze door latch,"The bronze door latch has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sem_gate_dropbar_358,a vine brass gate drop bar,"The brass gate drop bar has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sem_door_bar_359,a geometric copper door bar,"The copper door bar has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sem_portcullis_pawl_360,a cloud pewter winch pawl,"The pewter winch pawl has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sem_hasp_361,a shell wrought iron iron hasp,"The wrought iron iron hasp has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sem_hook_latch_362,a reed bronze hook latch,"The bronze hook latch has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sem_strike_plate_363,a rosette brass strike plate,"The brass strike plate has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_sem_hinge_pair_364,a checker copper hinge pair,"The copper hinge pair has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_msea_panel_door_365,a sunburst wood door leaf,"The wood door leaf is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_braced_door_366,a knotted oak braced door,"The oak braced door is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_lockable_door_367,a star pine lockable door,"The pine lockable door is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_secure_door_368,a vine cedar secure door,"The cedar secure door is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_shutter_369,a cloud teak shuttered opening,"The teak shuttered opening is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_screen_370,a reed cedar screen door,"The cedar screen door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_lattice_gate_371,a checker oak lattice gate,"The oak lattice gate is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_courtyard_gate_372,a radiating cedar courtyard gate,"The cedar courtyard gate is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_warehouse_gate_373,a sunburst teak warehouse gate,"The teak warehouse gate is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
renaissance_door_msea_garden_gate_374,a knotted wrought iron garden gate,"The wrought iron garden gate is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
