unique_reference,sdesc,fdesc
renaissance_jewellery_pip_signet_ring_212,a geometric gold ring,The gold ring is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_pendant_213,a cloud brass pendant,The brass pendant is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_bead_necklace_214,a shell glass necklace,The glass necklace is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_chain_necklace_215,a reed bone necklace,The bone necklace is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_bracelet_216,a rosette shell bracelet,The shell bracelet is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_armlet_217,a checker ivory armlet,The ivory armlet is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_anklet_218,a braided pearl anklet,The pearl anklet is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_earrings_219,a radiating amber earrings,The amber earrings is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_brooch_220,a leaf-scroll coral brooch,The coral brooch is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_pin_221,a sunburst garnet pin,The garnet pin is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_hairpin_222,a water-wave agate hairpin,The agate hairpin is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_circlet_223,a knotted carnelian circlet,The carnelian circlet is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_diadem_224,a flower-head lapis lazuli diadem,The lapis lazuli diadem is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_waist_chain_225,a star turquoise waist chain,The turquoise waist chain is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_belt_ornament_226,a bird jade belt ornament,The jade belt ornament is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_badge_227,a vine quartz badge,The quartz badge is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_temple_ring_228,a geometric faience temple ring,The faience temple ring is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_torc_229,a cloud pewter torc,The pewter torc is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_wreath_230,a shell copper wreath,The copper wreath is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_prayer_beads_231,a reed bronze prayer bead strand,The bronze prayer bead strand is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_devotional_medal_232,a rosette silver devotional medal,The silver devotional medal is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_devotional_badge_233,a checker gold devotional badge,The gold devotional badge is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_prayer_cord_234,a braided linen prayer cord,The linen prayer cord is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_pip_votive_token_235,a radiating glass votive token,"The glass votive token has a compact radiating face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_pip_scripture_box_236,a leaf-scroll bone small scripture box,"The bone small scripture box has a compact leaf-scroll face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_pip_offering_bowl_237,a sunburst bronze offering bowl,"The bronze offering bowl has a compact sunburst face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_pip_incense_holder_238,a water-wave brass incense holder,"The brass incense holder has a compact water-wave face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_pip_portable_panel_239,a knotted wood small devotional panel,"The wood small devotional panel has a compact knotted face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_pip_processional_ornament_240,a flower-head pewter processional ornament,"The pewter processional ornament has a compact flower-head face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_sas_ring_241,a sunburst pewter ring,The pewter ring is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_signet_ring_242,a water-wave copper ring,The copper ring is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_pendant_243,a knotted bronze pendant,The bronze pendant is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_bead_necklace_244,a flower-head silver necklace,The silver necklace is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_chain_necklace_245,a star gold necklace,The gold necklace is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_bracelet_246,a bird brass bracelet,The brass bracelet is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_armlet_247,a vine glass armlet,The glass armlet is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_anklet_248,a geometric bone anklet,The bone anklet is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_earrings_249,a cloud shell earrings,The shell earrings is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_brooch_250,a shell ivory brooch,The ivory brooch is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_pin_251,a reed pearl pin,The pearl pin is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_hairpin_252,a rosette amber hairpin,The amber hairpin is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_circlet_253,a checker coral circlet,The coral circlet is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_diadem_254,a braided garnet diadem,The garnet diadem is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_waist_chain_255,a radiating agate waist chain,The agate waist chain is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_belt_ornament_256,a leaf-scroll carnelian belt ornament,The carnelian belt ornament is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_badge_257,a sunburst lapis lazuli badge,The lapis lazuli badge is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_temple_ring_258,a water-wave turquoise temple ring,The turquoise temple ring is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_torc_259,a knotted jade torc,The jade torc is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_wreath_260,a flower-head quartz wreath,The quartz wreath is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_prayer_beads_261,a star faience prayer bead strand,The faience prayer bead strand is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_devotional_medal_262,a bird pewter devotional medal,The pewter devotional medal is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_devotional_badge_263,a vine copper devotional badge,The copper devotional badge is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_prayer_cord_264,a geometric linen prayer cord,The linen prayer cord is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_sas_votive_token_265,a cloud silver votive token,"The silver votive token has a compact cloud face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_sas_scripture_box_266,a shell gold small scripture box,"The gold small scripture box has a compact shell face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_sas_offering_bowl_267,a reed silver offering bowl,"The silver offering bowl has a compact reed face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_sas_incense_holder_268,a rosette pewter incense holder,"The pewter incense holder has a compact rosette face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_sas_portable_panel_269,a checker wood small devotional panel,"The wood small devotional panel has a compact checker face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_sas_processional_ornament_270,a braided brass processional ornament,"The brass processional ornament has a compact braided face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_eal_ring_271,a vine turquoise ring,The turquoise ring is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_signet_ring_272,a geometric jade ring,The jade ring is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_pendant_273,a cloud quartz pendant,The quartz pendant is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_bead_necklace_274,a shell faience necklace,The faience necklace is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_chain_necklace_275,a reed pewter necklace,The pewter necklace is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_bracelet_276,a rosette copper bracelet,The copper bracelet is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_armlet_277,a checker bronze armlet,The bronze armlet is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_anklet_278,a braided silver anklet,The silver anklet is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_earrings_279,a radiating gold earrings,The gold earrings is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_brooch_280,a leaf-scroll brass brooch,The brass brooch is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_pin_281,a sunburst glass pin,The glass pin is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_hairpin_282,a water-wave bone hairpin,The bone hairpin is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_circlet_283,a knotted shell circlet,The shell circlet is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_diadem_284,a flower-head ivory diadem,The ivory diadem is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_waist_chain_285,a star pearl waist chain,The pearl waist chain is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_belt_ornament_286,a bird amber belt ornament,The amber belt ornament is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_badge_287,a vine coral badge,The coral badge is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_temple_ring_288,a geometric garnet temple ring,The garnet temple ring is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_torc_289,a cloud agate torc,The agate torc is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_wreath_290,a shell carnelian wreath,The carnelian wreath is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_prayer_beads_291,a reed lapis lazuli prayer bead strand,The lapis lazuli prayer bead strand is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_devotional_medal_292,a rosette turquoise devotional medal,The turquoise devotional medal is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_devotional_badge_293,a checker jade devotional badge,The jade devotional badge is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_prayer_cord_294,a braided linen prayer cord,The linen prayer cord is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_eal_votive_token_295,a radiating faience votive token,"The faience votive token has a compact radiating face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_eal_scripture_box_296,a leaf-scroll pewter small scripture box,"The pewter small scripture box has a compact leaf-scroll face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_eal_offering_bowl_297,a sunburst bronze offering bowl,"The bronze offering bowl has a compact sunburst face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_eal_incense_holder_298,a water-wave brass incense holder,"The brass incense holder has a compact water-wave face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_eal_portable_panel_299,a knotted wood small devotional panel,"The wood small devotional panel has a compact knotted face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_eal_processional_ornament_300,a flower-head pewter processional ornament,"The pewter processional ornament has a compact flower-head face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_jpn_ring_301,a flower-head carnelian ring,The carnelian ring is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_signet_ring_302,a star lapis lazuli ring,The lapis lazuli ring is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_pendant_303,a bird turquoise pendant,The turquoise pendant is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_bead_necklace_304,a vine jade necklace,The jade necklace is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_chain_necklace_305,a geometric quartz necklace,The quartz necklace is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_bracelet_306,a cloud faience bracelet,The faience bracelet is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_armlet_307,a shell pewter armlet,The pewter armlet is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_anklet_308,a reed copper anklet,The copper anklet is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_earrings_309,a rosette bronze earrings,The bronze earrings is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_brooch_310,a checker silver brooch,The silver brooch is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_pin_311,a braided gold pin,The gold pin is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_hairpin_312,a radiating brass hairpin,The brass hairpin is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_circlet_313,a leaf-scroll glass circlet,The glass circlet is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_diadem_314,a sunburst bone diadem,The bone diadem is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_waist_chain_315,a water-wave shell waist chain,The shell waist chain is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_belt_ornament_316,a knotted ivory belt ornament,The ivory belt ornament is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_badge_317,a flower-head pearl badge,The pearl badge is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_temple_ring_318,a star amber temple ring,The amber temple ring is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_torc_319,a bird coral torc,The coral torc is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_wreath_320,a vine garnet wreath,The garnet wreath is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_prayer_beads_321,a geometric agate prayer bead strand,The agate prayer bead strand is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_devotional_medal_322,a cloud carnelian devotional medal,The carnelian devotional medal is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_devotional_badge_323,a shell lapis lazuli devotional badge,The lapis lazuli devotional badge is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_prayer_cord_324,a reed linen prayer cord,The linen prayer cord is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_jpn_votive_token_325,a rosette jade votive token,"The jade votive token has a compact rosette face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_jpn_scripture_box_326,a checker quartz small scripture box,"The quartz small scripture box has a compact checker face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_jpn_offering_bowl_327,a braided silver offering bowl,"The silver offering bowl has a compact braided face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_jpn_incense_holder_328,a radiating pewter incense holder,"The pewter incense holder has a compact radiating face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_jpn_portable_panel_329,a leaf-scroll wood small devotional panel,"The wood small devotional panel has a compact leaf-scroll face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_jpn_processional_ornament_330,a sunburst brass processional ornament,"The brass processional ornament has a compact sunburst face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_mea_ring_331,a knotted agate ring,The agate ring is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_signet_ring_332,a flower-head carnelian ring,The carnelian ring is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_pendant_333,a star lapis lazuli pendant,The lapis lazuli pendant is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_bead_necklace_334,a bird turquoise necklace,The turquoise necklace is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_chain_necklace_335,a vine jade necklace,The jade necklace is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_bracelet_336,a geometric quartz bracelet,The quartz bracelet is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_armlet_337,a cloud faience armlet,The faience armlet is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_anklet_338,a shell pewter anklet,The pewter anklet is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_earrings_339,a reed copper earrings,The copper earrings is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_brooch_340,a rosette bronze brooch,The bronze brooch is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_pin_341,a checker silver pin,The silver pin is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_hairpin_342,a braided gold hairpin,The gold hairpin is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_circlet_343,a radiating brass circlet,The brass circlet is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_diadem_344,a leaf-scroll glass diadem,The glass diadem is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_waist_chain_345,a sunburst bone waist chain,The bone waist chain is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_belt_ornament_346,a water-wave shell belt ornament,The shell belt ornament is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_badge_347,a knotted ivory badge,The ivory badge is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_temple_ring_348,a flower-head pearl temple ring,The pearl temple ring is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_torc_349,a star amber torc,The amber torc is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_wreath_350,a bird coral wreath,The coral wreath is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_mea_prayer_beads_351,a vine garnet prayer bead strand,The garnet prayer bead strand is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
