stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
preindustrial_food_fish_and_greens_pot	Shared	Prepared	Stew	bowl	a bowl of fish and greens pot	Dark wilted leaves fold around fish flakes in a moist, mineral-rich pot.	Leafy bitterness sharpens the seafood's gentle sweetness.	fish	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_fish_herb_soup	Shared	Prepared	Soup	bowl	a bowl of fish herb soup	Chopped herbs scatter across a clear soup holding tender white fish pieces.	Green fragrance lifts the restrained coastal savour.	fish	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_fish_and_rice_stew	Shared	Prepared	Stew	bowl	a bowl of fish and rice stew	Rice has softened around fish flakes, forming a pale and creamy spoonful.	Mellow grain carries a delicate briny finish.	fish	Hearty	Cooked	Standard	520	4	RegionalOldWorld
preindustrial_food_fish_leek_broth	Shared	Prepared	Soup	bowl	a bowl of fish leek broth	Fine leek rings and fish flakes remain distinct beneath a translucent golden liquor.	Mild allium complements the fish without overwhelming it.	fish	Light	Cooked	Standard	420	4	Universal
preindustrial_food_fish_mushroom_potage	Shared	Prepared	Stew	bowl	a bowl of fish mushroom potage	Mushrooms darken a thick potage containing pale fragments of gently cooked fish.	Earthy depth contrasts with the clean seafood sweetness.	fish	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_fish_garlic_soup	Shared	Prepared	Soup	bowl	a bowl of fish garlic soup	Crushed garlic clouds the broth faintly around moist flakes of white fish.	Warm pungency gives the mild brine a lively edge.	fish	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_thick_fish_pottage	Shared	Prepared	Stew	bowl	a bowl of thick fish pottage	Fish has broken into fine flakes throughout a dense, herb-speckled grain pottage.	It is savoury, substantial, and gently sea-sweet.	fish	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_shellfish_vegetable_soup	Shared	Prepared	Soup	bowl	a bowl of shellfish vegetable soup	Small shellfish meats nestle among bright garden dice in a clear mineral broth.	Sweet brine enlivens the fresh vegetable flavours.	fish	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_shellfish_onion_broth	Shared	Prepared	Soup	bowl	a bowl of shellfish onion broth	Soft onion ribbons float beside curled shellfish in a pale, fragrant coastal liquor.	Allium sweetness echoes the shellfish's natural richness.	fish	Light	Cooked	Standard	420	4	Universal
preindustrial_food_shellfish_and_rice_stew	Shared	Prepared	Stew	bowl	a bowl of shellfish and rice stew	Tender shellfish dot a creamy rice stew with pink, ivory, and brown pieces.	Mellow starch absorbs their concentrated briny juices.	fish	Hearty	Cooked	Standard	520	4	RegionalOldWorld
preindustrial_food_shellfish_greens_pot	Shared	Prepared	Stew	bowl	a bowl of shellfish greens pot	Dark greens surround small shellfish in a moist pot with a faintly pearly broth.	Mineral leaves temper the seafood's sweet salinity.	fish	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_shellfish_herb_soup	Shared	Prepared	Soup	bowl	a bowl of shellfish herb soup	Fresh herbs speckle clear stock crowded with several shapes of shellfish meat.	Aromatic greens brighten the lively ocean savour.	fish	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_shellfish_barley_stew	Shared	Prepared	Stew	bowl	a bowl of shellfish barley stew	Barley pearls and shellfish fill a thick tawny stew enriched by their cooking liquor.	Toasted grain grounds the bright marine sweetness.	fish	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_shellfish_leek_broth	Shared	Prepared	Soup	bowl	a bowl of shellfish leek broth	Pale leek rings mingle with curled shellfish beneath a clear, gold-tinged surface.	Gentle allium rounds the clean and mineral brine.	fish	Light	Cooked	Standard	420	4	Universal
preindustrial_food_shellfish_mushroom_potage	Shared	Prepared	Stew	bowl	a bowl of shellfish mushroom potage	Brown mushrooms and small shellfish pieces pattern a thick grey-beige potage.	Woodland earthiness meets a distinctly coastal sweetness.	fish	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_shellfish_garlic_soup	Shared	Prepared	Soup	bowl	a bowl of shellfish garlic soup	Soft garlic fragments drift among shellfish in a clear broth with a pearly sheen.	Pungent warmth strengthens the sweet briny stock.	fish	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_thick_shellfish_pottage	Shared	Prepared	Stew	bowl	a bowl of thick shellfish pottage	Minced shellfish and grain create a close, spoon-coating pottage flecked pink and green.	It tastes rich, mineral, and intensely maritime.	fish	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_milk_and_barley_soup	Shared	Prepared	Soup	bowl	a bowl of milk and barley soup	Pearled barley lies beneath a pale milk broth whose surface carries a creamy skin.	Malty grain gives the gentle dairy sweetness substance.	barley	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_milk_and_rice_pottage	Shared	Prepared	Stew	bowl	a bowl of milk and rice pottage	Soft rice has thickened milk into a smooth ivory pottage with visible swollen grains.	It tastes creamy, mellow, and quietly cereal-sweet.	rice	Hearty	Cooked	Standard	520	4	RegionalOldWorld
preindustrial_food_yoghurt_herb_soup	Shared	Prepared	Soup	bowl	a bowl of yoghurt herb soup	Green herbs swirl through a cool-looking white soup made from thinned cultured yoghurt.	Fresh leaves sharpen the clean lactic tang.	yoghurt	Rich	Cooked	Good	560	9	RegionalOldWorld
preindustrial_food_yoghurt_and_greens_broth	Shared	Prepared	Soup	bowl	a bowl of yoghurt and greens broth	Wilted greens marble a pale tart broth with streaks of deep green.	Mineral leaves balance the yoghurt's refreshing sourness.	yoghurt	Light	Cooked	Standard	420	4	RegionalOldWorld
preindustrial_food_cheese_and_onion_soup	Shared	Prepared	Soup	bowl	a bowl of cheese and onion soup	Soft cheese threads melt between golden onions in a cloudy, rich soup.	Salty dairy tang deepens the caramel allium.	cheese	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_cheese_and_leek_potage	Shared	Prepared	Stew	bowl	a bowl of cheese and leek potage	Leek rings remain visible in a thick pale potage enriched with melted cheese.	Mild onion sweetness softens the sharp dairy savour.	cheese	Rich	Cooked	Good	520	9	Universal
preindustrial_food_milk_bread_soup	Shared	Prepared	Soup	bowl	a bowl of milk bread soup	Torn bread swells into soft white pieces beneath warm, lightly sweetened milk.	The dish is creamy, wheaten, and gently comforting.	bread	Standard	Cooked	Standard	420	4	Universal
preindustrial_food_soured_milk_stew	Shared	Prepared	Stew	bowl	a bowl of soured milk stew	Cultured milk forms a pale, slightly curdled sauce around tender vegetable pieces.	Clean acidity gives the soft stew a refreshing edge.	yoghurt	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_cheese_and_barley_pot	Shared	Prepared	Stew	bowl	a bowl of cheese and barley pot	Barley kernels gleam beneath melted cheese in a dense golden one-pot dish.	Nutty grain and salty dairy make a hearty pairing.	cheese	Hearty	Cooked	Standard	520	4	Universal
preindustrial_food_yoghurt_lentil_soup	Shared	Prepared	Soup	bowl	a bowl of yoghurt lentil soup	Russet lentils show through a pale yoghurt soup mottled by herbs and spice.	Peppery pulses sit beneath a bright cultured tang.	lentil	Standard	Cooked	Standard	420	4	RegionalOldWorld
preindustrial_food_famine_weed_soup	Shared	Prepared	Soup	bowl	a bowl of famine weed soup	Sparse foraged leaves float in grey-green water with only a few chopped stems.	It tastes bitter, mineral, and desperately thin.	vegetable	BleakSolid	Cooked	Poor	380	1	Universal
preindustrial_food_famine_husk_gruel	Shared	Prepared	Soup	bowl	a bowl of famine husk gruel	Coarse husks and bran drift through a watery brown gruel that settles quickly.	The mouthful is rough, dusty, and barely cereal-like.	food	BleakThin	Cooked	Substandard	380	1	Universal
preindustrial_food_thin_cabbage_water	Shared	Prepared	Soup	bowl	a bowl of thin cabbage water	A few limp cabbage shreds colour an otherwise clear pot liquor pale green.	It offers faint brassica sweetness and little nourishment.	vegetable	BleakSolid	Cooked	Substandard	380	1	Universal
preindustrial_food_thin_onion_water	Shared	Prepared	Soup	bowl	a bowl of thin onion water	Several translucent onion threads float in weak, nearly colourless cooking water.	The taste is faintly sweet with a distant allium note.	vegetable	BleakThin	Cooked	Poor	380	1	Universal
preindustrial_food_scrap_vegetable_broth	Shared	Prepared	Soup	bowl	a bowl of scrap vegetable broth	Ragged peel ends and bruised trimmings drift through a murky, lightly salted broth.	It tastes unevenly vegetal, earthy, and spare.	vegetable	BleakSolid	Cooked	Substandard	380	1	Universal
preindustrial_food_stale_bread_soup	Shared	Prepared	Soup	bowl	a bowl of stale bread soup	Old bread has broken into sour-smelling lumps within a thin beige soup.	Softened crust lends a toasted taste despite the staleness.	bread	BleakThin	Cooked	Substandard	380	1	Universal
preindustrial_food_bran_and_greens_gruel	Shared	Prepared	Soup	bowl	a bowl of bran and greens gruel	Coarse brown bran suspends wilted leaves in a dark, gritty gruel.	It tastes rough, bitter, and faintly nutty.	vegetable	BleakSolid	Cooked	Poor	380	1	Universal
preindustrial_food_root_peeling_soup	Shared	Prepared	Soup	bowl	a bowl of root peeling soup	Curled root peelings and trimmed ends float in a cloudy, earth-coloured liquor.	The broth is austere, earthy, and mildly sweet.	vegetable	BleakThin	Cooked	Substandard	380	1	Universal
preindustrial_food_pulse_water_broth	Shared	Prepared	Soup	bowl	a bowl of pulse water broth	Cloudy water drained from cooked pulses carries only a few skins and fragments.	It tastes faintly earthy, starchy, and plainly salted.	food	BleakSolid	Cooked	Substandard	380	1	Universal
preindustrial_food_foraged_leaf_pottage	Shared	Prepared	Stew	bowl	a bowl of foraged leaf pottage	Mixed wild leaves cook into a dense green-brown pottage with fibrous stems throughout.	It is bitter, mineral, and sturdier than it looks.	vegetable	BleakThin	Cooked	Poor	380	1	Universal
