stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
preindustrial_food_offal_meatballs	Shared	Prepared	Offal	offalballs	a bowl of offal meatballs	Dark organ-meat balls sit in a pungent onion sauce.	Their soft centres taste robust and mineral.	meat	Hearty	Cooked	Standard	420	0.78	Universal
preindustrial_food_stuffed_stomach	Shared	Prepared	Offal	stuffedstomach	a slice of stuffed stomach	A cleaned stomach casing holds a dense grain-meat filling.	The wrapper is chewy around peppery stuffing.	meat	Hearty	Cooked	Good	450	1.12	RegionalOldWorld
preindustrial_food_offal_feast_platter	Shared	Prepared	Offal	offalplatter	an elaborate offal platter	Roasted heart, sweetbreads, tongue, and marrow fill a broad dish.	Rich textures range from creamy to firm.	meat	Feast	Cooked	VeryGood	850	3.40	RegionalOldWorld
preindustrial_food_plain_salted_beef	Shared	Prepared	Preserved	saltbeef	a portion of salted beef	Firm cured beef bears a dark red-brown salted surface.	It is dense, salty, and concentrated.	meat	Preserved	Preserved	Standard	300	1.12	Universal
preindustrial_food_plain_salted_pork	Shared	Prepared	Preserved	saltpork	a portion of salted pork	Pale cured pork shows broad streaks of firm white fat.	It tastes strongly salty and sweetly fatty.	meat	Preserved	Preserved	Standard	300	1.05	Universal
preindustrial_food_plain_salted_mutton	Shared	Prepared	Preserved	saltmutton	a portion of salted mutton	Dark mutton has firmed beneath a crust of preserving salt.	Sheep richness survives the sharp cure.	meat	Preserved	Preserved	Standard	300	1.00	Universal
preindustrial_food_salted_goat	Shared	Prepared	Preserved	saltgoat	a portion of salted goat	Lean goat strips appear dark, dry-edged, and tightly cured.	They taste earthy, chewy, and salty.	meat	Preserved	Preserved	Standard	280	0.95	Universal
preindustrial_food_spiced_salted_meat	Shared	Prepared	Preserved	spicesaltmeat	a portion of spiced salt meat	Aromatic seeds cling to the surface of firm cured meat.	Sharp salt yields to warm spice.	meat	Preserved	Preserved	Good	290	1.32	RegionalOldWorld
preindustrial_food_sugar_cured_meat	Shared	Prepared	Preserved	sugarcure	a portion of sweet-cured meat	Sugar and salt have given the cured meat a glossy edge.	It tastes sweet-salty and densely meaty.	meat	Preserved	Preserved	Good	290	1.45	SugarTrade
preindustrial_food_plain_smoked_beef	Shared	Prepared	Preserved	smokedbeef	a portion of smoked beef	Smoke has darkened the dry exterior of a beef slab.	Woody bitterness follows concentrated beef savour.	meat	Preserved	Preserved	Good	280	1.28	Universal
preindustrial_food_plain_smoked_pork	Shared	Prepared	Preserved	smokedpork	a portion of smoked pork	Amber-brown smoke colours both lean pork and white fat.	It tastes resinous, salty, and richly sweet.	meat	Preserved	Preserved	Good	290	1.22	Universal
preindustrial_food_plain_smoked_mutton	Shared	Prepared	Preserved	smokedmutton	a portion of smoked mutton	Dark smoked mutton carries a firm rim of cured fat.	Woodsmoke intensifies its pastoral richness.	meat	Preserved	Preserved	Good	280	1.18	Universal
preindustrial_food_smoked_goat_strips	Shared	Prepared	Preserved	smokedgoat	a bundle of smoked goat strips	Lean goat strips hang dry, brown, and smoke-scented.	They are chewy, earthy, and resinous.	meat	Preserved	Preserved	Standard	220	1.00	Universal
preindustrial_food_smoked_game	Shared	Prepared	Preserved	smokedgame	a portion of smoked game	Dark wild meat has taken on a deep smoke-blackened rind.	Gamey savour mingles with bitter wood.	meat	Preserved	Preserved	Good	280	1.38	Universal
preindustrial_food_dried_beef_strips	Shared	Prepared	Preserved	driedbeef	a bundle of dried beef strips	Thin beef pieces have shrivelled into dark leathery ribbons.	They taste chewy, salty, and strongly beefy.	meat	Preserved	Preserved	Standard	200	1.12	Universal
preindustrial_food_dried_mutton_strips	Shared	Prepared	Preserved	driedmutton	a bundle of dried mutton strips	Dried sheep meat forms dark strips edged with hard fat.	It is gamey, salty, and resilient.	meat	Preserved	Preserved	Standard	200	1.02	Universal
preindustrial_food_dried_venison_strips	Shared	Prepared	Preserved	driedvenison	a bundle of dried venison strips	Lean venison has dried to dense, nearly black ribbons.	Woodsy mineral flavour lingers through chewing.	meat	Preserved	Preserved	Good	190	1.30	Universal
preindustrial_food_pounded_dried_meat	Shared	Prepared	Preserved	poundedmeat	a pouch of pounded dried meat	Dried meat has been beaten into coarse, portable fibres.	It tastes dusty, salty, and intensely savoury.	meat	Preserved	Preserved	Standard	180	1.05	Universal
preindustrial_food_fat_mixed_dried_meat	Shared	Prepared	Preserved	fatdriedmeat	a cake of fat-mixed dried meat	Pounded dry meat and rendered fat form a compact ration.	It is dense, greasy, and deeply sustaining.	meat	Preserved	Preserved	Good	240	1.30	Universal
preindustrial_food_fruit_mixed_dried_meat	Shared	Prepared	Preserved	fruitdriedmeat	a cake of fruit-mixed dried meat	Dried fruit flecks brighten a compact pounded-meat ration.	Tart sweetness offsets the salty fibres.	meat	Preserved	Preserved	Good	240	1.42	Universal
preindustrial_food_meat_conserve	Shared	Prepared	Preserved	meatconserve	a sealed crock of meat conserve	Cooked meat lies completely submerged beneath rendered fat.	The flesh tastes rich, tender, and preserved.	meat	Rich	Preserved	Good	420	1.58	Universal
preindustrial_food_spiced_meat_conserve	Shared	Prepared	Preserved	spiceconserve	a crock of spiced meat conserve	Whole spices dot the fat sealing tender cooked meat.	Aromatic warmth enriches the concentrated savour.	meat	Rich	Preserved	Good	420	1.78	RegionalOldWorld
preindustrial_food_vinegar_pickled_meat	Shared	Prepared	Preserved	pickledmeat	a jar of pickled meat	Cooked meat pieces float in sharp, herb-flecked vinegar.	They taste tangy, salty, and firm.	meat	Preserved	Preserved	Standard	380	1.12	Universal
preindustrial_food_pickled_offal	Shared	Prepared	Preserved	pickledoffal	a jar of pickled offal	Sliced organs sit pale and dark in spiced sour liquor.	Acidity tempers their mineral pungency.	meat	Preserved	Preserved	Standard	380	0.92	Universal
preindustrial_food_dried_meat_powder	Shared	Prepared	Preserved	meatpowder	a pouch of dried meat powder	Completely dried meat has been ground into coarse brown powder.	It tastes dusty, salty, and intensely meaty.	meat	Preserved	ShelfStable	Standard	150	0.92	Universal
preindustrial_food_smoke_dried_ribs	Shared	Prepared	Preserved	driedribs	a rack of smoke-dried ribs	A small rib rack has hardened and darkened above smoke.	The clinging meat is smoky and salty.	meat	Preserved	Preserved	Standard	350	1.08	Universal
preindustrial_food_cured_meat_rind	Shared	Prepared	Preserved	meatrind	a strip of cured meat rind	Tough skin and fat form a heavily cured, curled strip.	It is salty, chewy, and intensely fatty.	meat	BleakSolid	Preserved	Substandard	220	0.38	Universal
preindustrial_food_cured_meat_ends	Shared	Prepared	Preserved	meatends	a handful of cured meat ends	Uneven dry ends have been trimmed from several cured joints.	They taste hard, salty, and smoky.	meat	BleakSolid	Preserved	Standard	240	0.52	Universal
preindustrial_food_preserved_feast_ham	Shared	Prepared	Preserved	feastham	a carved preserved feast joint	A large cured joint bears spice, glaze, and careful carving.	Sweet cure and smoke enrich succulent meat.	meat	Feast	Preserved	VeryGood	700	3.10	RegionalOldWorld
preindustrial_food_spiced_dried_game	Shared	Prepared	Preserved	spicedgame	a bundle of spiced dried game	Aromatic powder coats thin strips of dried wild meat.	Gamey chew carries peppery warmth.	meat	Preserved	Preserved	Good	210	1.42	RegionalOldWorld
preindustrial_food_salted_meat_in_grain	Shared	Prepared	Preserved	saltgrainmeat	a bowl of salted meat and grain	Small cured meat pieces season a large mound of grain.	Salty richness penetrates the mild kernels.	meat	Hearty	Cooked	Standard	480	0.88	Universal
preindustrial_food_smoked_meat_with_beans	Shared	Prepared	Preserved	smokedbeanmeat	a bowl of smoked meat and beans	Beans simmer around smoke-darkened meat scraps in thick broth.	Earthy pulses carry a woody savour.	meat	Hearty	Cooked	Standard	500	0.92	Universal
preindustrial_food_cured_meat_sops	Shared	Prepared	Preserved	curedsops	a bowl of cured-meat sops	Bread absorbs hot liquor and shavings of cured meat.	The soft crumb tastes salty and smoky.	bread	Hearty	Cooked	Standard	450	0.76	RegionalOldWorld
preindustrial_food_rendered_meat_scraps	Shared	Prepared	Preserved	renderedscraps	a cake of rendered meat scraps	Tiny cooked scraps set firm inside cooled rendered fat.	It tastes greasy, salty, and unevenly meaty.	meat	BleakSolid	Preserved	Substandard	260	0.40	Universal
preindustrial_food_raw_sausage_links	Shared	Intermediate	Intermediate	rawlinks	a string of raw sausage links	Fresh stuffed casings form a linked coil ready for cooking.		meat	None	None	Standard	600	1.20	Universal
preindustrial_food_raw_blood_sausage	Shared	Intermediate	Intermediate	rawbloodlink	a raw blood-sausage coil	Dark uncooked blood filling strains against a cleaned casing.		meat	None	None	Standard	550	0.72	RegionalOldWorld
preindustrial_food_prepared_meat_stuffing	Shared	Intermediate	Intermediate	meatstuffing	a bowl of prepared meat stuffing	Minced meat, crumbs, and herbs await a roast or casing.		food	None	None	Good	450	1.08	Universal
preindustrial_food_prepared_offal_stuffing	Shared	Intermediate	Intermediate	offalstuffing	a bowl of prepared offal stuffing	Chopped organs and grain form a dark uncooked filling.		food	None	None	Standard	450	0.68	Universal
preindustrial_food_tied_raw_meat_roll	Shared	Intermediate	Intermediate	rawmeatroll	a tied raw meat roll	Thin raw meat encloses stuffing beneath several cooking strings.		meat	None	None	Good	700	1.80	Universal
preindustrial_food_stuffed_raw_fowl	Shared	Intermediate	Intermediate	rawstuffedfowl	a stuffed raw fowl	An uncooked dressed bird bulges with prepared savoury filling.		meat	None	None	Good	1200	2.40	Universal
preindustrial_food_brined_meat_joint	Shared	Intermediate	Intermediate	brinejoint	a brined meat joint	A wet salt cure has firmed this uncooked meat joint.		meat	None	None	Standard	900	1.30	Universal
preindustrial_food_spice_cured_meat_joint	Shared	Intermediate	Intermediate	spicejoint	a spice-cured meat joint	Dry spices and salt crust an uncooked joint awaiting age.		meat	None	None	Good	850	1.55	RegionalOldWorld
preindustrial_food_fresh_meat_skewers	Shared	Intermediate	Intermediate	rawskewers	a bundle of fresh meat skewers	Raw seasoned meat cubes line skewers prepared for grilling.		meat	None	None	Standard	650	1.35	Universal
preindustrial_food_uncooked_meat_loaf	Shared	Intermediate	Intermediate	rawmeatloaf	an uncooked meat loaf	Seasoned mince sits moulded and ready for the oven.		meat	None	None	Standard	700	1.25	Universal
preindustrial_food_cleaned_offal_set	Shared	Intermediate	Intermediate	offalset	a set of cleaned offal	Trimmed heart, liver, kidneys, and lungs await separate cooking.		meat	None	None	Standard	1100	1.00	Universal
preindustrial_food_prepared_tripe	Shared	Intermediate	Intermediate	rawtripe	a bundle of prepared tripe	Cleaned pale tripe folds have been scraped for cooking.		meat	None	None	Standard	650	0.55	Universal
preindustrial_food_prepared_intestine_casings	Shared	Intermediate	Intermediate	casings	a coil of cleaned casings	Washed intestines form translucent coils ready for stuffing.		meat	None	None	Standard	350	0.42	Universal
preindustrial_food_poultry_stuffing_mix	Shared	Intermediate	Intermediate	fowlstuffing	a bowl of poultry stuffing mix	Grain, herbs, and chopped additions await a dressed bird.		food	None	None	Good	500	0.88	Universal
preindustrial_food_boiled_bone_meat	Shared	Prepared	Offal	boneshreds	a bowl of boiled bone meat	Patient picking has gathered tender shreds from simmered bones.	The morsels taste brothy, soft, and savoury.	meat	Hearty	Cooked	Standard	340	0.52	Universal
preindustrial_food_crisp_meat_skin	Shared	Prepared	Offal	crispskin	a plate of crisp meat skin	Rendered skin has puffed and blistered into brittle curls.	It tastes salty, airy, and intensely fatty.	meat	Rich	Fresh	Good	220	0.62	Universal
preindustrial_food_braised_meat_skin	Shared	Prepared	Offal	braisedskin	a dish of braised meat skin	Thick skin pieces gleam beneath a reduced aromatic sauce.	They are sticky, succulent, and richly savoury.	meat	Rich	Cooked	Good	380	0.74	Universal
preindustrial_food_grilled_snout	Shared	Prepared	Offal	grilledsnout	a plate of grilled snout	Boiled snout slices have crisped around their cartilaginous centres.	Smoke highlights the fatty, chewy texture.	meat	Hearty	Fresh	Good	320	0.62	Universal
preindustrial_food_ear_and_onion_stew	Shared	Prepared	Offal	earstew	a bowl of ear-and-onion stew	Soft ear ribbons mingle with onions in a glossy broth.	The bite is springy, sweet, and savoury.	meat	Hearty	Cooked	Standard	440	0.58	Universal
preindustrial_food_herbed_head_jelly	Shared	Prepared	Offal	herbheadjelly	a slice of herbed head jelly	Green herbs pattern a clear jelly packed with head meat.	It tastes cool, peppery, and gelatinous.	meat	Hearty	Fresh	Good	330	0.90	RegionalOldWorld
preindustrial_food_spiced_blood_cake	Shared	Prepared	Offal	spicebloodcake	a slice of spiced blood cake	Whole spices dot a dense, dark cake of blood and grain.	Aromatic warmth follows strong mineral savour.	meat	Hearty	Cooked	Good	350	0.72	RegionalOldWorld
preindustrial_food_liver_and_grain_pot	Shared	Prepared	Offal	livergrainpot	a pot of liver and grain	Chopped liver darkens the gravy around swollen grain kernels.	Earthy cereal tempers the iron-rich organ.	meat	Hearty	Cooked	Standard	480	0.68	Universal
preindustrial_food_kidney_and_onion_skewer	Shared	Prepared	Offal	kidneyonionskewer	a kidney-and-onion skewer	Kidney halves alternate with charred onion on a blackened skewer.	Sweet smoke balances their pungent richness.	meat	Hearty	Fresh	Good	320	0.92	Universal
preindustrial_food_tongue_in_jelly	Shared	Prepared	Offal	tonguejelly	a mould of tongue in jelly	Pink tongue slices overlap inside a clear savoury gel.	Cool broth melts around dense, meaty slices.	meat	Rich	Fresh	Good	340	1.24	RegionalOldWorld
preindustrial_food_smoked_tongue	Shared	Prepared	Preserved	smokedtongue	a portion of smoked tongue	Smoke has darkened the outside of a firm cured tongue.	It tastes dense, woody, and peppery.	meat	Preserved	Preserved	Good	320	1.30	Universal
preindustrial_food_dried_heart	Shared	Prepared	Preserved	driedheart	a bundle of dried heart slices	Lean heart slices have dried into dark, leathery ovals.	They are mineral-rich, chewy, and salty.	meat	Preserved	Preserved	Standard	210	0.92	Universal
preindustrial_food_smoked_liver	Shared	Prepared	Preserved	smokedliver	a portion of smoked liver	A firm liver slab carries a deep brown smoky rind.	Wood bitterness meets concentrated iron flavour.	meat	Preserved	Preserved	Standard	260	0.82	Universal
preindustrial_food_salted_tongue	Shared	Prepared	Preserved	salttongue	a portion of salted tongue	Heavy curing has made the peeled tongue pink and firm.	It tastes sharply salty and densely beefy.	meat	Preserved	Preserved	Standard	320	1.12	Universal
preindustrial_food_cured_fatback	Shared	Prepared	Preserved	fatback	a slab of cured fatback	A thick white fat slab bears a narrow edge of skin.	It is creamy, salty, and faintly meaty.	meat	Preserved	Preserved	Standard	300	0.72	Universal
preindustrial_food_smoked_fatback	Shared	Prepared	Preserved	smokedfatback	a slab of smoked fatback	Amber smoke marks the surface of dense white back fat.	Woody saltiness surrounds melting richness.	meat	Preserved	Preserved	Good	300	0.88	Universal
preindustrial_food_spiced_cured_fat	Shared	Prepared	Preserved	spicefat	a slab of spiced cured fat	Pepper and herbs crust a thick piece of preserved fat.	It tastes aromatic, salty, and indulgently creamy.	meat	Preserved	Preserved	Good	280	0.96	RegionalOldWorld
preindustrial_food_dried_meat_and_nuts	Shared	Prepared	Preserved	nutmeatration	a cake of dried meat and nuts	Chopped nuts bind coarse dried meat into a portable cake.	Roasted crunch enriches the salty fibres.	meat	Preserved	Preserved	Good	240	1.38	Universal
preindustrial_food_honeyed_dried_meat	Shared	Prepared	Preserved	honeymeatration	a strip of honeyed dried meat	A thin honey glaze softens the surface of dried meat.	Floral sweetness offsets its salty chew.	honey	Preserved	Preserved	Good	220	1.34	RegionalOldWorld
