stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
preindustrial_food_plum_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of plum dumplings	Whole softened plums hide beneath smooth jackets of dough.	Sweet-sour purple juice bursts through the mild casing.	dough	Sweet	Cooked	Good	410	1.26	European
preindustrial_food_fig_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of fig dumplings	Chopped figs make a seedy amber centre inside small parcels.	They are richly sweet, earthy, and faintly crunchy.	dough	Sweet	Cooked	Good	380	1.38	RegionalOldWorld
preindustrial_food_date_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of date dumplings	Spiced date paste fills neatly rounded, steamed dough morsels.	Caramel fruit sweetness carries a warm aromatic finish.	dough	Rich	Fresh	Good	380	1.44	Islamicate
preindustrial_food_berry_filled_dumplings	Shared	Prepared	Dumpling	plate	a plate of berry dumplings	Crimson berry juice stains the folds of these soft parcels.	Bright tartness spills from each gently sweet centre.	dough	Sweet	Cooked	Good	390	1.18	Universal
preindustrial_food_honey_nut_dumplings	Shared	Prepared	Dumpling	plate	a plate of honey-nut dumplings	Crushed nuts and honey fill small glossy dough pockets.	Roasted crunch and floral syrup make a rich bite.	dough	Rich	Cooked	Good	380	1.52	RegionalOldWorld
preindustrial_food_poppyseed_dumplings	Shared	Prepared	Dumpling	plate	a plate of poppyseed dumplings	Dark sweetened poppy paste forms the centre of pale dumplings.	They taste earthy, nutty, and gently perfumed.	dough	Rich	Cooked	Good	390	1.34	European
preindustrial_food_sesame_dumplings	Shared	Prepared	Dumpling	plate	a plate of sesame dumplings	Black sesame paste hides inside smooth rice-dough balls.	A toasted, bittersweet filling floods the chewy shell.	rice	Rich	Fresh	Good	360	1.38	EastAsian
preindustrial_food_sweet_curd_dumplings	Shared	Prepared	Dumpling	plate	a plate of sweet curd dumplings	Sweetened fresh curd fills softly boiled dough crescents.	They are creamy, tangy, and delicately sweet.	dough	Rich	Cooked	Good	400	1.32	RegionalOldWorld
preindustrial_food_rose_nut_dumplings	Shared	Prepared	Dumpling	plate	a plate of rose-scented nut dumplings	Fragrant crushed nuts pack refined parcels brushed with rosewater.	Floral perfume floats above their buttery nut centre.	dough	Feast	Fresh	VeryGood	390	2.28	Islamicate
preindustrial_food_spiced_fried_dumplings	Shared	Prepared	Dumpling	plate	a plate of spiced fried dumplings	Crisp blistered pastry encloses a warmly spiced savoury filling.	Crackling dough gives way to aromatic heat.	dough	Rich	Fresh	Good	380	1.36	SouthAsian
preindustrial_food_steamed_leaf_dumplings	Shared	Prepared	Dumpling	bundle	a bundle of leaf-steamed dumplings	Soft grain dumplings retain green leaf marks from steaming.	They taste grassy, moist, and gently cereal-sweet.	rice	Staple	Fresh	Good	400	0.92	Universal
preindustrial_food_wrapped_maize_dumplings	Shared	Prepared	Dumpling	bundle	a bundle of wrapped maize dumplings	Maize dough portions have steamed firm inside folded leaves.	Sweet corn aroma mingles with moist green leaf.	corn	Staple	Fresh	Good	420	0.86	IndigenousAmerican
preindustrial_food_bean_filled_maize_dumplings	Shared	Prepared	Dumpling	bundle	a bundle of bean-filled maize dumplings	Dark mashed beans form a stripe through steamed maize dough.	Earthy bean and sweet corn make a satisfying union.	corn	Hearty	Fresh	Good	440	1.02	Mesoamerican
preindustrial_food_meat_filled_maize_dumplings	Shared	Prepared	Dumpling	bundle	a bundle of meat-filled maize dumplings	Seasoned meat lies sealed in maize dough beneath a leaf wrapper.	Rich juices season the sweet, grainy corn casing.	corn	Rich	Fresh	Good	450	1.42	Mesoamerican
preindustrial_food_chili_cheese_maize_dumplings	Shared	Prepared	Dumpling	bundle	a bundle of chile-cheese maize dumplings	Melted cheese and red chile fill the centre of steamed maize dough.	Salty creaminess tempers a bright pepper heat.	corn	Rich	Fresh	Good	440	1.38	Mesoamerican
preindustrial_food_sticky_rice_parcel	Shared	Prepared	Dumpling	parcel	a sticky rice parcel	Leaf-wrapped sticky rice holds together in a fragrant compact wedge.	It is chewy, grassy, and subtly sweet.	rice	Staple	Fresh	Good	300	0.82	EastAsian
preindustrial_food_savoury_sticky_rice_parcel	Shared	Prepared	Dumpling	parcel	a savoury sticky rice parcel	Seasoned morsels hide within glutinous rice steamed in a leaf.	Rich savour punctuates the chewy aromatic grain.	rice	Rich	Fresh	Good	340	1.38	EastAsian
preindustrial_food_sweet_sticky_rice_parcel	Shared	Prepared	Dumpling	parcel	a sweet sticky rice parcel	Fruit and sweetened beans nestle inside a glossy leaf-shaped rice parcel.	It tastes chewy, mellow, and gently fruity.	rice	Sweet	Fresh	Good	320	1.16	EastAsian
preindustrial_food_dumpling_wrappers	Shared	Intermediate	Intermediate	stack	a stack of dumpling wrappers	Thin flour-dusted dough rounds form a tidy stack ready for filling.		dough	None	None	Standard	240	0.62	Universal
preindustrial_food_rice_dumpling_wrappers	Shared	Intermediate	Intermediate	stack	a stack of rice wrappers	Delicate translucent rice sheets lie between lightly damp cloths.		rice	None	None	Good	200	0.72	EastAsian
preindustrial_food_maize_dumpling_dough	Shared	Intermediate	Intermediate	ball	a ball of prepared maize dough	A smooth golden ball of treated maize dough waits for shaping.		corn	None	None	Standard	450	0.56	Mesoamerican
preindustrial_food_savoury_dumpling_filling	Shared	Intermediate	Intermediate	bowl	a bowl of savoury dumpling filling	Chopped vegetables, herbs, and seasoning make a moist uncooked mixture.		food	None	None	Standard	400	0.74	Universal
preindustrial_food_meat_dumpling_filling	Shared	Intermediate	Intermediate	bowl	a bowl of meat dumpling filling	Minced meat and aromatics have been mixed to a cohesive raw filling.		food	None	None	Good	400	1.18	Universal
preindustrial_food_sweet_dumpling_filling	Shared	Intermediate	Intermediate	bowl	a bowl of sweet dumpling filling	Dried fruit, nuts, and sweetener form a fragrant sticky mixture.		food	None	None	Good	350	1.28	RegionalOldWorld
