StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_cleaning_personal_care_0087_weatherproof_broom	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	broom	a weatherproof cotton broom for domestic hygiene	This weatherproof broom is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3875	10	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: weatherproof/broom/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0088_weatherproof_mop	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	mop	a weatherproof mild steel mop for domestic hygiene	This weatherproof mop is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3912	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: weatherproof/mop/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0089_weatherproof_bucket	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	bucket	a weatherproof ceramic bucket for domestic hygiene	This weatherproof bucket is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3949	50	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: weatherproof/bucket/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0090_weatherproof_soapdish	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	soapdish	a weatherproof oak soapdish for domestic hygiene	This weatherproof soapdish is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3986	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: weatherproof/soapdish/domestic/oak; priced by industrial_household analogue.	false	salvage
industrialised_cleaning_personal_care_0091_service_waste	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	waste	a service cotton waste for domestic hygiene	This service waste is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4023	200	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: service/waste/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0092_service_brush	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	brush	a service mild steel brush for domestic hygiene	This service brush is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4060	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: service/brush/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0093_service_comb	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	comb	a service ceramic comb for domestic hygiene	This service comb is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4097	1	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: service/comb/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0094_service_razor	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	razor	a service oak razor for domestic hygiene	This service razor is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4134	2	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: service/razor/domestic/oak; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0095_service_sponge	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	sponge	a service cotton sponge for domestic hygiene	This service sponge is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4171	5	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: service/sponge/domestic/cotton; priced by industrial_household analogue.	false	salvage
industrialised_cleaning_personal_care_0096_service_cloth	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	cloth	a service mild steel cloth for domestic hygiene	This service cloth is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4208	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: service/cloth/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0097_service_broom	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	broom	a service ceramic broom for domestic hygiene	This service broom is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4245	20	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: service/broom/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0098_service_mop	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	mop	a service oak mop for domestic hygiene	This service mop is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4282	50	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: service/mop/domestic/oak; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0099_service_bucket	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	bucket	a service cotton bucket for domestic hygiene	This service bucket is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4319	100	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: service/bucket/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0100_service_soapdish	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	soapdish	a service mild steel soapdish for domestic hygiene	This service soapdish is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4356	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: service/soapdish/domestic/mild steel; priced by industrial_household analogue.	false	salvage
industrialised_cleaning_personal_care_0101_precision_waste	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	waste	a precision ceramic waste for domestic hygiene	This precision waste is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4393	500	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: precision/waste/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0102_precision_brush	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	brush	a precision oak brush for domestic hygiene	This precision brush is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4430	1	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: precision/brush/domestic/oak; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0103_precision_comb	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	comb	a precision cotton comb for domestic hygiene	This precision comb is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4467	2	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: precision/comb/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0104_precision_razor	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	razor	a precision mild steel razor for domestic hygiene	This precision razor is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4504	5	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: precision/razor/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0105_precision_sponge	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	sponge	a precision ceramic sponge for domestic hygiene	This precision sponge is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4541	10	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: precision/sponge/domestic/ceramic; priced by industrial_household analogue.	false	salvage
industrialised_cleaning_personal_care_0106_precision_cloth	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	cloth	a precision oak cloth for domestic hygiene	This precision cloth is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4578	20	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: precision/cloth/domestic/oak; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0107_precision_broom	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	broom	a precision cotton broom for domestic hygiene	This precision broom is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4615	50	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: precision/broom/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0108_precision_mop	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	mop	a precision mild steel mop for domestic hygiene	This precision mop is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4652	100	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: precision/mop/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0109_precision_bucket	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	bucket	a precision ceramic bucket for domestic hygiene	This precision bucket is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4689	200	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: precision/bucket/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0110_precision_soapdish	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	soapdish	a precision oak soapdish for domestic hygiene	This precision soapdish is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4726	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: precision/soapdish/domestic/oak; priced by industrial_household analogue.	false	salvage
industrialised_cleaning_personal_care_0111_economy_waste	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	waste	an economy cotton waste for domestic hygiene	This economy waste is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4763	1	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: economy/waste/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0112_economy_brush	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	brush	an economy mild steel brush for domestic hygiene	This economy brush is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4800	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: economy/brush/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0113_economy_comb	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	comb	an economy ceramic comb for domestic hygiene	This economy comb is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4837	5	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: economy/comb/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0114_economy_razor	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	razor	an economy oak razor for domestic hygiene	This economy razor is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4874	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: economy/razor/domestic/oak; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0115_economy_sponge	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	sponge	an economy cotton sponge for domestic hygiene	This economy sponge is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4911	20	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: economy/sponge/domestic/cotton; priced by industrial_household analogue.	false	salvage
industrialised_cleaning_personal_care_0116_economy_cloth	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	cloth	an economy mild steel cloth for domestic hygiene	This economy cloth is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4948	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: economy/cloth/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0117_economy_broom	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	broom	an economy ceramic broom for domestic hygiene	This economy broom is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4985	100	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: economy/broom/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0118_economy_mop	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	mop	an economy oak mop for domestic hygiene	This economy mop is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	72	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: economy/mop/domestic/oak; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0119_economy_bucket	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	bucket	an economy cotton bucket for domestic hygiene	This economy bucket is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	109	500	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: economy/bucket/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0120_economy_soapdish	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	soapdish	an economy mild steel soapdish for domestic hygiene	This economy soapdish is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	146	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: economy/soapdish/domestic/mild steel; priced by industrial_household analogue.	false	salvage
industrialised_cleaning_personal_care_0121_lined_waste	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	waste	a lined ceramic waste for domestic hygiene	This lined waste is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	183	2	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: lined/waste/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0122_lined_brush	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	brush	a lined oak brush for domestic hygiene	This lined brush is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	220	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: lined/brush/domestic/oak; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0123_lined_comb	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	comb	a lined cotton comb for domestic hygiene	This lined comb is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	257	10	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: lined/comb/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0124_lined_razor	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	razor	a lined mild steel razor for domestic hygiene	This lined razor is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	294	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: lined/razor/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0125_lined_sponge	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	sponge	a lined ceramic sponge for domestic hygiene	This lined sponge is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	331	50	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: lined/sponge/domestic/ceramic; priced by industrial_household analogue.	false	salvage
industrialised_cleaning_personal_care_0126_lined_cloth	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	cloth	a lined oak cloth for domestic hygiene	This lined cloth is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	368	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: lined/cloth/domestic/oak; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0127_lined_broom	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	broom	a lined cotton broom for domestic hygiene	This lined broom is formed chiefly from cotton and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	405	200	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: lined/broom/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0128_lined_mop	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	mop	a lined mild steel mop for domestic hygiene	This lined mop is formed chiefly from mild steel and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	442	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: lined/mop/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0129_lined_bucket	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	bucket	a lined ceramic bucket for domestic hygiene	This lined bucket is formed chiefly from ceramic and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	479	1	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Cleaning and personal care matrix: lined/bucket/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_cleaning_personal_care_0130_lined_soapdish	shared-industrialised	Cleaning and personal care	industrial;modern;nuclear;information	soapdish	a lined oak soapdish for domestic hygiene	This lined soapdish is formed chiefly from oak and proportioned for domestic hygiene. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	516	2	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_cleaning_personal_care_0001_plain_waste	industrial_household	Authored Cleaning and personal care matrix: lined/soapdish/domestic/oak; priced by industrial_household analogue.	false	salvage
