stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
earlymodern_food_naval_salmagundi_platter	EarlyModern	Prepared	Preserved	platter	a shipboard salmagundi platter	Chopped salt meat, fish, pickles, eggs, and available greens form a composed cold sailor's dish.	Brine, sourness, rich egg, and sharp greens create lively variety.	food	Hearty	Preserved	Good	650	24	EraSpecific
earlymodern_food_company_kedgeree_predecessor	EarlyModern	Prepared	Fish	breakfast	an Anglo-Indian fish-and-rice breakfast	British company households combine Indian rice-and-pulse technique with flaked fish and egg.	Fragrant grain, briny flakes, rich egg, and mild spice mingle.	rice	Hearty	Cooked	Good	600	28	EraSpecific
earlymodern_food_company_mulligatawny_like_soup	EarlyModern	Prepared	Soup	broth	an early Anglo-Indian pepper broth	South Indian pepper-water traditions are expanded with meat for British company dining.	Sharp spice and sourness enliven clear stock, meat, and herbs.	meat	Hearty	Cooked	Good	600	28	EraSpecific
earlymodern_food_company_mango_like_chutney_toast	EarlyModern	Prepared	Condiment	chutney	fruit chutney on company toast	Sweet-sour spiced fruit preserve is spread on toasted bread in an Anglo-Indian household.	Tart fruit, sugar, chile heat, and crisp wheat strike vividly.	bread	Standard	Preserved	Good	220	20	EraSpecific
earlymodern_food_company_ship_curry_pie	EarlyModern	Prepared	Meat	pie	a company ship curry pie	Spiced preserved meat is enclosed in pastry for officers familiar with South Asian sauces.	Aromatic heat, salt meat, and rich gravy penetrate the crust.	meat	Rich	Preserved	Good	500	32	EraSpecific
earlymodern_food_tea_table_cucumber_like_pickle_toast	EarlyModern	Prepared	Vegetable	toast	pickle toast for the tea table	Thin buttered toast carries crisp sour pickle as a sharp accompaniment before later sandwich conventions.	Acidic crunch, butter, and browned wheat taste light and savoury.	bread	Light	Fresh	Good	160	15	EraSpecific
earlymodern_food_chocolate_house_savory_meat_puff	EarlyModern	Prepared	Meat	puff	a chocolate-house meat puff	Flaky pastry encloses spiced mince for sale in an urban chocolate-house refreshment room.	Buttery layers release rich meat, pepper, and sweet aromatic spice.	meat	Rich	Cooked	VeryGood	220	24	EraSpecific
earlymodern_food_plantation_molasses_ship_biscuit	EarlyModern	Prepared	Bread	biscuit	a molasses-sweetened ship biscuit	Dark plantation molasses enriches a hard maritime biscuit within Atlantic provisioning networks.	Bitter caramel sweetness softens dry wheat, salt, and heavy toast.	bread	Preserved	ShelfStable	Standard	180	12	EraSpecific
earlymodern_food_slave_ship_coarse_bean_ration	EarlyModern	Prepared	Pulse	ration	a coarse transatlantic bean ration	Beans are boiled into a minimal ration within the violent coercive system of the slave trade.	Watery earthy pulse tastes smoky, undersalted, and bleakly plain.	food	BleakThin	Cooked	Poor	500	2	EraSpecific
earlymodern_food_viennese_coffee_house_nut_crescent	EarlyModern	Prepared	Sweet	crescent	a nut-filled coffee-house crescent	Enriched crescent-shaped pastry encloses ground nuts for a fashionable central European coffee room.	Buttery yeast layers surround roasted filling, spice, and gentle sweetness.	dough	Rich	Bread	VeryGood	180	24	EraSpecific
earlymodern_food_british_tea_table_almond_cake	EarlyModern	Prepared	Sweet	cake	an almond tea-table cake	A fine egg-rich almond cake is sliced thin for an affluent eighteenth-century tea table.	Moist nut crumb tastes buttery, floral, and cleanly sweet.	food	Feast	Bread	VeryGood	500	35	EraSpecific
earlymodern_food_pale_roux_working_ball	EarlyModern	Intermediate	Intermediate	ball	a chilled pale roux working ball	Butter and flour are cooked together but remain a concentrated thickener awaiting dilution into sauce.		wheat	None	None	Good	300	12	EraSpecific
earlymodern_food_laminated_puff_pastry_block	EarlyModern	Intermediate	Intermediate	block	a chilled laminated pastry block	Repeated folds trap butter between raw dough layers that still require shaping and baking.		dough	None	None	VeryGood	700	28	EraSpecific
earlymodern_food_warm_choux_working_paste	EarlyModern	Intermediate	Intermediate	bowl	a bowl of warm choux paste	Cooked flour paste mixed with raw egg awaits piping and thorough oven baking.		wheat	None	None	VeryGood	500	20	EraSpecific
earlymodern_food_unbaked_meringue_foam	EarlyModern	Intermediate	Intermediate	bowl	a bowl of unbaked meringue foam	Whipped raw egg white and sugar hold stiff peaks but remain unsafe before drying.		egg	None	None	VeryGood	350	18	EraSpecific
earlymodern_food_ice_cream_custard_base	EarlyModern	Intermediate	Intermediate	vessel	a vessel of unfrozen custard base	Rich egg-and-cream custard is chilled but awaits freezing and churning in salt ice.		egg	None	None	VeryGood	700	36	EraSpecific
earlymodern_food_tied_raw_plum_pudding_cloth	EarlyModern	Intermediate	Intermediate	cloth	a tied uncooked pudding cloth	Raw flour, fat, egg, and fruit are bound inside cloth before prolonged boiling.		dough	None	None	Good	900	28	EraSpecific
earlymodern_food_portable_soup_reduction_slab	EarlyModern	Intermediate	Intermediate	reduction	an unset portable-soup reduction	Highly concentrated stock remains sticky and moist before final drying into durable cakes.		meat	None	None	Good	500	22	EraSpecific
earlymodern_food_ground_chocolate_conching_paste	EarlyModern	Intermediate	Intermediate	paste	a warm ground chocolate paste	Cacao, sugar, and spice form a gritty working mass requiring further grinding and moulding.		food	None	None	VeryGood	450	34	EraSpecific
earlymodern_food_coffee_biscuit_raw_sheet	EarlyModern	Intermediate	Intermediate	sheet	a raw coffee-biscuit sheet	Coffee-flavoured butter dough is rolled and cut but has not yet been baked crisp.		wheat	None	None	Good	500	20	EraSpecific
earlymodern_food_tea_cake_proving_dough	EarlyModern	Intermediate	Intermediate	bowl	a bowl of proving tea-cake dough	Enriched yeasted dough with fruit is rising before shaping and baking for tea service.		dough	None	None	Good	700	24	EraSpecific
earlymodern_food_grated_raw_potato_dumpling_mix	EarlyModern	Intermediate	Intermediate	bowl	a bowl of raw potato dumpling mixture	Grated potato and binder are mixed for dumplings but remain uncooked and unsafe.		vegetable	None	None	Standard	600	12	EraSpecific
earlymodern_food_tomato_conserve_reduction_base	EarlyModern	Intermediate	Intermediate	pan	a pan of unfinished tomato conserve	Chopped adopted tomatoes are only partly reduced and require further cooking before preservation.		vegetable	None	None	Good	700	18	EraSpecific
earlymodern_food_soaking_salt_cod_bundle	EarlyModern	Intermediate	Intermediate	bundle	a bundle of soaking salt cod	Heavily cured cod remains in water to shed salt and has not been cooked for eating.		fish	None	None	Standard	700	22	EraSpecific
earlymodern_food_unbaked_ship_sea_pie_layers	EarlyModern	Intermediate	Intermediate	layers	uncooked sea-pie layers	Raw dough and uncooked salt-meat layers fill a shipboard pot awaiting prolonged boiling.		meat	None	None	Standard	1000	25	EraSpecific
earlymodern_food_ottoman_uncooked_phyllo_coil	EarlyModern	Intermediate	Intermediate	coil	an uncooked filled phyllo coil	Thin dough and raw meat filling form a spiral that still requires full baking.		meat	None	None	Good	750	30	EraSpecific
earlymodern_food_elastic_starch_delight_mass	EarlyModern	Intermediate	Intermediate	mass	a hot starch-confection mass	Perfumed sugar starch remains hot and uncut before setting, powdering, and final drying.		food	None	None	VeryGood	600	35	EraSpecific
earlymodern_food_mughal_raw_kebab_marinade	EarlyModern	Intermediate	Intermediate	meat	raw meat in Mughal kebab marinade	Meat pieces absorb sour dairy and spice but remain raw before skewering and grilling.		meat	None	None	VeryGood	700	30	EraSpecific
earlymodern_food_company_curry_spice_paste	EarlyModern	Intermediate	Intermediate	bowl	a bowl of uncooked curry spice paste	Raw onion, ground aromatics, and oil form a concentrated company-kitchen base awaiting cooking.		vegetable	None	None	Good	450	22	EraSpecific
earlymodern_food_tea_smoking_cured_duck	EarlyModern	Intermediate	Intermediate	smoke	a cured duck awaiting tea smoke	A salted raw duck is dried and prepared for smoking but remains unsafe to eat.		meat	None	None	VeryGood	1200	42	EraSpecific
earlymodern_food_sushi_vinegar_rice_cooling	EarlyModern	Intermediate	Intermediate	tray	a tray of cooling vinegared rice	Seasoned rice cools under a cloth before receiving cured fish and final shaping.		rice	None	None	Good	700	22	EraSpecific
earlymodern_food_kimchi_salted_cabbage_stage	EarlyModern	Intermediate	Intermediate	tub	a tub of salted kimchi cabbage	Cabbage is wilting under salt before seasoning and controlled fermentation make it ready.		vegetable	None	None	Standard	1000	16	EraSpecific
earlymodern_food_cassava_detox_press_cake	EarlyModern	Intermediate	Intermediate	cake	an inedible cassava press cake	Grated cassava remains under pressure while harmful liquid drains away before safe cooking.		vegetable	None	None	Standard	900	10	EraSpecific
earlymodern_food_nixtamal_maize_grinding_mass	EarlyModern	Intermediate	Intermediate	mass	a partly ground nixtamal mass	Alkali-treated maize is only coarsely ground and requires finishing before shaping and cooking.		corn	None	None	Standard	800	12	EraSpecific
earlymodern_food_pulled_sugar_decoration_ribbon	EarlyModern	Intermediate	Intermediate	ribbon	a warm pulled-sugar ribbon	Elastic hot sugar is stretched for table decoration but has not cooled or hardened safely.		honey	None	None	VeryGood	300	38	EraSpecific
earlymodern_food_molasses_refinery_scum_cake	EarlyModern	Intermediate	Intermediate	cake	an inedible refinery scum cake	Impurities skimmed during plantation sugar refining form a bitter industrial by-product, not food.		food	None	None	Poor	500	1	EraSpecific
